"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1554789600";"09.04.2019 09:00";"51,9";"51,9";"49,8";"51,9"
"1554793200";"09.04.2019 10:00";"47,03";"47,03";"47,03";"47,03"
"1554796800";"09.04.2019 11:00";"45,61";"45,61";"45,61";"45,61"
"1554800400";"09.04.2019 12:00";"44,4";"44,4";"44,4";"44,4"
"1554804000";"09.04.2019 13:00";"43,15";"43,15";"43,15";"43,15"
"1554807600";"09.04.2019 14:00";"42,29";"42,29";"42,29";"42,29"
"1554811200";"09.04.2019 15:00";"40,9";"40,9";"40,9";"40,9"
"1554814800";"09.04.2019 16:00";"40,68";"40,68";"40,68";"40,68"
"1554818400";"09.04.2019 17:00";"41,48";"41,48";"41,48";"41,48"
"1554822000";"09.04.2019 18:00";"42,06";"42,06";"42,06";"42,06"
"1554825600";"09.04.2019 19:00";"43,53";"43,53";"43,53";"43,53"
"1554829200";"09.04.2019 20:00";"45,89";"45,89";"45,05";"45,89"
"1554832800";"09.04.2019 21:00";"44,47";"44,47";"44,47";"44,47"
"1554836400";"09.04.2019 22:00";"42,7";"42,7";"42,7";"42,7"
"1554840000";"09.04.2019 23:00";"42,07";"42,07";"42,07";"42,07"
"1554843600";"10.04.2019 00:00";"40,06";"40,06";"40,06";"40,06"
"1554847200";"10.04.2019 01:00";"37,51";"37,51";"37,51";"37,51"
"1554850800";"10.04.2019 02:00";"37,18";"37,18";"37,18";"37,18"
"1554854400";"10.04.2019 03:00";"36,54";"36,54";"36,54";"36,54"
"1554858000";"10.04.2019 04:00";"35,78";"35,78";"35,78";"35,78"
"1554861600";"10.04.2019 05:00";"39,88";"39,88";"39,88";"39,88"
"1554865200";"10.04.2019 06:00";"42,26";"42,26";"42,26";"42,26"
"1554868800";"10.04.2019 07:00";"44,37";"44,37";"44,37";"44,37"
"1554872400";"10.04.2019 08:00";"53,13";"53,13";"48,79";"48,79"
"1554876000";"10.04.2019 09:00";"56,08";"56,08";"55,95";"55,95"
"1554879600";"10.04.2019 10:00";"49,38";"49,38";"49,38";"49,38"
"1554883200";"10.04.2019 11:00";"46,15";"46,15";"46,15";"46,15"
"1554886800";"10.04.2019 12:00";"44,5";"44,5";"44,5";"44,5"
"1554890400";"10.04.2019 13:00";"43,88";"43,88";"43,88";"43,88"
"1554894000";"10.04.2019 14:00";"43,53";"43,53";"43,53";"43,53"
"1554897600";"10.04.2019 15:00";"42,41";"42,41";"42,41";"42,41"
"1554901200";"10.04.2019 16:00";"42,43";"42,43";"42,43";"42,43"
"1554904800";"10.04.2019 17:00";"43,46";"43,46";"43,46";"43,46"
"1554908400";"10.04.2019 18:00";"44,01";"44,01";"44,01";"44,01"
"1554912000";"10.04.2019 19:00";"45,09";"45,09";"45,09";"45,09"
"1554915600";"10.04.2019 20:00";"47,2";"47,2";"47,2";"47,2"
"1554919200";"10.04.2019 21:00";"45,84";"45,84";"45,84";"45,84"
"1554922800";"10.04.2019 22:00";"44,26";"44,26";"44,26";"44,26"
"1554926400";"10.04.2019 23:00";"43,65";"43,65";"43,65";"43,65"
"1554930000";"11.04.2019 00:00";"42,01";"42,01";"42,01";"42,01"
"1554933600";"11.04.2019 01:00";"42,47";"42,47";"42,47";"42,47"
"1554937200";"11.04.2019 02:00";"41,94";"41,94";"41,94";"41,94"
"1554940800";"11.04.2019 03:00";"41,9";"41,9";"41,9";"41,9"
"1554944400";"11.04.2019 04:00";"41,96";"41,96";"41,96";"41,96"
"1554948000";"11.04.2019 05:00";"42,3";"42,3";"42,3";"42,3"
"1554951600";"11.04.2019 06:00";"43,92";"43,92";"43,92";"43,92"
"1554955200";"11.04.2019 07:00";"47,91";"47,91";"47,91";"47,91"
"1554958800";"11.04.2019 08:00";"56,4";"56,4";"56,4";"56,4"
"1554962400";"11.04.2019 09:00";"60,7";"60,7";"60,7";"60,7"
"1554966000";"11.04.2019 10:00";"52,97";"52,97";"52,97";"52,97"
"1554969600";"11.04.2019 11:00";"49,75";"49,75";"49,75";"49,75"
"1554973200";"11.04.2019 12:00";"49,1";"49,1";"49,1";"49,1"
"1554976800";"11.04.2019 13:00";"51,04";"51,04";"49,93";"51,04"
"1554980400";"11.04.2019 14:00";"49,52";"49,52";"48,87";"49,52"
"1554984000";"11.04.2019 15:00";"45,96";"45,96";"45,96";"45,96"
"1554987600";"11.04.2019 16:00";"45,28";"45,28";"45,28";"45,28"
"1554991200";"11.04.2019 17:00";"47,03";"47,03";"47,03";"47,03"
"1554994800";"11.04.2019 18:00";"46,27";"46,27";"46,27";"46,27"
"1554998400";"11.04.2019 19:00";"47,69";"47,69";"47,69";"47,69"
"1555002000";"11.04.2019 20:00";"54,02";"54,02";"54,02";"54,02"
"1555005600";"11.04.2019 21:00";"52,99";"52,99";"52,99";"52,99"
"1555009200";"11.04.2019 22:00";"47,96";"47,96";"47,96";"47,96"
"1555012800";"11.04.2019 23:00";"47,2";"47,2";"47,2";"47,2"
"1555016400";"12.04.2019 00:00";"45,11";"45,11";"45,11";"45,11"
"1555020000";"12.04.2019 01:00";"44";"44";"44";"44"
"1555023600";"12.04.2019 02:00";"43,68";"43,68";"43,68";"43,68"
"1555027200";"12.04.2019 03:00";"43,59";"43,59";"43,59";"43,59"
"1555030800";"12.04.2019 04:00";"43,7";"43,7";"43,7";"43,7"
"1555034400";"12.04.2019 05:00";"44,19";"44,19";"44,19";"44,19"
"1555038000";"12.04.2019 06:00";"45,92";"45,92";"45,92";"45,92"
"1555041600";"12.04.2019 07:00";"61,79";"61,79";"61,79";"61,79"
"1555045200";"12.04.2019 08:00";"67,51";"67,51";"67,51";"67,51"
"1555048800";"12.04.2019 09:00";"70,07";"70,07";"70,07";"70,07"
"1555052400";"12.04.2019 10:00";"68,27";"68,27";"68,27";"68,27"
"1555056000";"12.04.2019 11:00";"67,09";"67,09";"67,09";"67,09"
"1555059600";"12.04.2019 12:00";"68,19";"68,19";"68,19";"68,19"
"1555063200";"12.04.2019 13:00";"67,1";"67,1";"67,1";"67,1"
"1555066800";"12.04.2019 14:00";"61,97";"61,97";"61,97";"61,97"
"1555070400";"12.04.2019 15:00";"44,15";"44,15";"44,15";"44,15"
"1555074000";"12.04.2019 16:00";"43,57";"43,57";"43,57";"43,57"
"1555077600";"12.04.2019 17:00";"52,58";"52,58";"52,58";"52,58"
"1555081200";"12.04.2019 18:00";"52,51";"52,51";"52,51";"52,51"
"1555084800";"12.04.2019 19:00";"55,1";"55,1";"55,1";"55,1"
"1555088400";"12.04.2019 20:00";"58,8";"58,8";"58,8";"58,8"
"1555092000";"12.04.2019 21:00";"47,02";"47,02";"47,02";"47,02"
"1555095600";"12.04.2019 22:00";"45,36";"45,36";"45,36";"45,36"
"1555099200";"12.04.2019 23:00";"44,72";"44,72";"44,72";"44,72"
"1555102800";"13.04.2019 00:00";"43,83";"43,83";"43,83";"43,83"
"1555106400";"13.04.2019 01:00";"44,78";"44,78";"44,78";"44,78"
"1555110000";"13.04.2019 02:00";"43,89";"43,89";"43,89";"43,89"
"1555113600";"13.04.2019 03:00";"43,41";"43,41";"43,41";"43,41"
"1555117200";"13.04.2019 04:00";"43,09";"43,09";"43,09";"43,09"
"1555120800";"13.04.2019 05:00";"43,32";"43,32";"43,32";"43,32"
"1555124400";"13.04.2019 06:00";"43,3";"43,3";"43,3";"43,3"
"1555128000";"13.04.2019 07:00";"43,88";"43,88";"43,88";"43,88"
"1555131600";"13.04.2019 08:00";"44,99";"44,99";"44,99";"44,99"
"1555135200";"13.04.2019 09:00";"46,14";"46,14";"46,14";"46,14"
"1555138800";"13.04.2019 10:00";"45,9";"45,9";"45,9";"45,9"
"1555142400";"13.04.2019 11:00";"44,65";"44,65";"44,65";"44,65"
"1555146000";"13.04.2019 12:00";"44,04";"44,04";"44,04";"44,04"
"1555149600";"13.04.2019 13:00";"43,82";"43,82";"43,82";"43,82"
"1555153200";"13.04.2019 14:00";"43,45";"43,45";"43,45";"43,45"
"1555156800";"13.04.2019 15:00";"43,18";"43,18";"43,18";"43,18"
"1555160400";"13.04.2019 16:00";"42,96";"42,96";"42,96";"42,96"
"1555164000";"13.04.2019 17:00";"43,02";"43,02";"43,02";"43,02"
"1555167600";"13.04.2019 18:00";"43,46";"43,46";"43,46";"43,46"
"1555171200";"13.04.2019 19:00";"44,13";"44,13";"44,13";"44,13"
"1555174800";"13.04.2019 20:00";"44,99";"44,99";"44,99";"44,99"
"1555178400";"13.04.2019 21:00";"45,27";"45,27";"45,27";"45,27"
"1555182000";"13.04.2019 22:00";"44,11";"44,11";"44,11";"44,11"
"1555185600";"13.04.2019 23:00";"42,96";"42,96";"42,96";"42,96"
"1555189200";"14.04.2019 00:00";"41,47";"41,47";"41,47";"41,47"
"1555192800";"14.04.2019 01:00";"40,25";"40,25";"40,25";"40,25"
"1555196400";"14.04.2019 02:00";"38,07";"38,07";"38,07";"38,07"
"1555200000";"14.04.2019 03:00";"38,04";"38,04";"38,04";"38,04"
"1555203600";"14.04.2019 04:00";"38,06";"38,06";"38,06";"38,06"
"1555207200";"14.04.2019 05:00";"39,18";"39,18";"39,18";"39,18"
"1555210800";"14.04.2019 06:00";"39,49";"39,49";"39,49";"39,49"
"1555214400";"14.04.2019 07:00";"38,28";"38,28";"38,28";"38,28"
"1555218000";"14.04.2019 08:00";"41,42";"41,42";"41,42";"41,42"
"1555221600";"14.04.2019 09:00";"43,21";"43,21";"43,21";"43,21"
"1555225200";"14.04.2019 10:00";"43,66";"43,66";"43,66";"43,66"
"1555228800";"14.04.2019 11:00";"43,45";"43,45";"43,45";"43,45"
"1555232400";"14.04.2019 12:00";"43,13";"43,13";"43,13";"43,13"
"1555236000";"14.04.2019 13:00";"42,87";"42,87";"42,87";"42,87"
"1555239600";"14.04.2019 14:00";"42,65";"42,65";"42,65";"42,65"
"1555243200";"14.04.2019 15:00";"42,47";"42,47";"42,47";"42,47"
"1555246800";"14.04.2019 16:00";"42,31";"42,31";"42,31";"42,31"
"1555250400";"14.04.2019 17:00";"41,97";"41,97";"41,97";"41,97"
"1555254000";"14.04.2019 18:00";"42,32";"42,32";"42,32";"42,32"
"1555257600";"14.04.2019 19:00";"43,26";"43,26";"43,26";"43,26"
"1555261200";"14.04.2019 20:00";"44,7";"44,7";"44,7";"44,7"
"1555264800";"14.04.2019 21:00";"45,62";"45,62";"45,62";"45,62"
"1555268400";"14.04.2019 22:00";"44,41";"44,41";"44,41";"44,41"
"1555272000";"14.04.2019 23:00";"43,92";"43,92";"43,92";"43,92"
"1555275600";"15.04.2019 00:00";"42,23";"42,23";"42,23";"42,23"
"1555279200";"15.04.2019 01:00";"41,96";"41,96";"41,96";"41,96"
"1555282800";"15.04.2019 02:00";"41,92";"41,92";"41,92";"41,92"
"1555286400";"15.04.2019 03:00";"41,96";"41,96";"41,96";"41,96"
"1555290000";"15.04.2019 04:00";"42,24";"42,24";"42,24";"42,24"
"1555293600";"15.04.2019 05:00";"43,36";"43,36";"43,36";"43,36"
"1555297200";"15.04.2019 06:00";"45,1";"45,1";"45,1";"45,1"
"1555300800";"15.04.2019 07:00";"47,73";"47,73";"47,73";"47,73"
"1555304400";"15.04.2019 08:00";"58,91";"58,91";"58,91";"58,91"
"1555308000";"15.04.2019 09:00";"60,33";"60,33";"60,33";"60,33"
"1555311600";"15.04.2019 10:00";"59,07";"59,07";"59,07";"59,07"
"1555315200";"15.04.2019 11:00";"59";"59";"59";"59"
"1555318800";"15.04.2019 12:00";"53,07";"53,07";"53,07";"53,07"
"1555322400";"15.04.2019 13:00";"52,78";"52,78";"52,78";"52,78"
"1555326000";"15.04.2019 14:00";"51,36";"51,36";"51,36";"51,36"
"1555329600";"15.04.2019 15:00";"43,85";"43,85";"43,85";"43,85"
"1555333200";"15.04.2019 16:00";"43,62";"43,62";"43,62";"43,62"
"1555336800";"15.04.2019 17:00";"47,23";"47,23";"47,23";"47,23"
"1555340400";"15.04.2019 18:00";"47,24";"47,24";"47,24";"47,24"
"1555344000";"15.04.2019 19:00";"49,87";"49,87";"49,87";"49,87"
"1555347600";"15.04.2019 20:00";"55,07";"55,07";"55,07";"55,07"
"1555351200";"15.04.2019 21:00";"47,01";"47,01";"47,01";"47,01"
"1555354800";"15.04.2019 22:00";"45,7";"45,7";"45,7";"45,7"
"1555358400";"15.04.2019 23:00";"43,98";"43,98";"43,98";"43,98"
"1555362000";"16.04.2019 00:00";"42,92";"42,92";"42,92";"42,92"
"1555365600";"16.04.2019 01:00";"43,17";"43,17";"43,17";"43,17"
"1555369200";"16.04.2019 02:00";"43,05";"43,05";"43,05";"43,05"
"1555372800";"16.04.2019 03:00";"43,04";"43,04";"43,04";"43,04"
"1555376400";"16.04.2019 04:00";"43,18";"43,18";"43,18";"43,18"
"1555380000";"16.04.2019 05:00";"43,5";"43,5";"43,5";"43,5"
"1555383600";"16.04.2019 06:00";"44,17";"44,17";"44,17";"44,17"
"1555387200";"16.04.2019 07:00";"51,22";"51,22";"51,22";"51,22"
"1555390800";"16.04.2019 08:00";"61,95";"61,95";"61,95";"61,95"
"1555394400";"16.04.2019 09:00";"71,08";"71,08";"71,08";"71,08"
"1555398000";"16.04.2019 10:00";"59,09";"59,09";"59,09";"59,09"
"1555401600";"16.04.2019 11:00";"59,05";"59,05";"59,05";"59,05"
"1555405200";"16.04.2019 12:00";"59,82";"59,82";"59,82";"59,82"
"1555408800";"16.04.2019 13:00";"56,55";"56,55";"56,55";"56,55"
"1555412400";"16.04.2019 14:00";"51,08";"51,08";"51,08";"51,08"
"1555416000";"16.04.2019 15:00";"43,83";"43,83";"43,83";"43,83"
"1555419600";"16.04.2019 16:00";"43,58";"43,58";"43,58";"43,58"
"1555423200";"16.04.2019 17:00";"49";"49";"49";"49"
"1555426800";"16.04.2019 18:00";"47,29";"47,29";"47,29";"47,29"
"1555430400";"16.04.2019 19:00";"53,07";"53,07";"53,07";"53,07"
"1555434000";"16.04.2019 20:00";"57,74";"57,74";"57,74";"57,74"
"1555437600";"16.04.2019 21:00";"47,22";"47,22";"47,22";"47,22"
"1555441200";"16.04.2019 22:00";"46,39";"46,39";"46,39";"46,39"
"1555444800";"16.04.2019 23:00";"44,16";"44,16";"44,16";"44,16"
"1555448400";"17.04.2019 00:00";"41,94";"41,94";"41,94";"41,94"
"1555452000";"17.04.2019 01:00";"42,1";"42,1";"42,1";"42,1"
"1555455600";"17.04.2019 02:00";"41,73";"41,73";"41,73";"41,73"
"1555459200";"17.04.2019 03:00";"41,33";"41,33";"41,33";"41,33"
"1555462800";"17.04.2019 04:00";"41,92";"41,92";"41,92";"41,92"
"1555466400";"17.04.2019 05:00";"42,27";"42,27";"42,27";"42,27"
"1555470000";"17.04.2019 06:00";"43,38";"43,38";"43,38";"43,38"
"1555473600";"17.04.2019 07:00";"49,49";"49,49";"49,49";"49,49"
"1555477200";"17.04.2019 08:00";"55,47";"55,47";"55,47";"55,47"
"1555480800";"17.04.2019 09:00";"59,07";"59,07";"59,07";"59,07"
"1555484400";"17.04.2019 10:00";"52,71";"52,71";"52,71";"52,71"
"1555488000";"17.04.2019 11:00";"50,85";"50,85";"50,85";"50,85"
"1555491600";"17.04.2019 12:00";"50,41";"50,41";"50,41";"50,41"
"1555495200";"17.04.2019 13:00";"49,47";"49,47";"49,47";"49,47"
"1555498800";"17.04.2019 14:00";"49,47";"49,47";"49,47";"49,47"
"1555502400";"17.04.2019 15:00";"42,98";"42,98";"42,98";"42,98"
"1555506000";"17.04.2019 16:00";"42,91";"42,91";"42,91";"42,91"
"1555509600";"17.04.2019 17:00";"48,93";"48,93";"48,93";"48,93"
"1555513200";"17.04.2019 18:00";"49,42";"49,42";"49,42";"49,42"
"1555516800";"17.04.2019 19:00";"51,37";"51,37";"51,37";"51,37"
"1555520400";"17.04.2019 20:00";"51,3";"51,3";"51,3";"51,3"
"1555524000";"17.04.2019 21:00";"45,73";"45,73";"45,73";"45,73"
"1555527600";"17.04.2019 22:00";"44,26";"44,26";"44,26";"44,26"
"1555531200";"17.04.2019 23:00";"42,97";"42,97";"42,97";"42,97"
"1555534800";"18.04.2019 00:00";"41,8";"41,8";"41,8";"41,8"
"1555538400";"18.04.2019 01:00";"42,73";"42,73";"42,73";"42,73"
"1555542000";"18.04.2019 02:00";"42,59";"42,59";"42,59";"42,59"
"1555545600";"18.04.2019 03:00";"42,57";"42,57";"42,57";"42,57"
"1555549200";"18.04.2019 04:00";"42,71";"42,71";"42,71";"42,71"
"1555552800";"18.04.2019 05:00";"42,97";"42,97";"42,97";"42,97"
"1555556400";"18.04.2019 06:00";"44,04";"44,04";"44,04";"44,04"
"1555560000";"18.04.2019 07:00";"51,19";"51,19";"51,19";"51,19"
"1555563600";"18.04.2019 08:00";"55,43";"55,43";"55,43";"55,43"
"1555567200";"18.04.2019 09:00";"59,84";"59,84";"59,84";"59,84"
"1555570800";"18.04.2019 10:00";"54,49";"54,49";"54,49";"54,49"
"1555574400";"18.04.2019 11:00";"51,2";"51,2";"51,2";"51,2"
"1555578000";"18.04.2019 12:00";"52,31";"52,31";"52,31";"52,31"
"1555581600";"18.04.2019 13:00";"54,05";"54,05";"54,05";"54,05"
"1555585200";"18.04.2019 14:00";"49,47";"49,47";"49,47";"49,47"
"1555588800";"18.04.2019 15:00";"42,2";"42,2";"42,2";"42,2"
"1555592400";"18.04.2019 16:00";"42,88";"42,88";"42,88";"42,88"
"1555596000";"18.04.2019 17:00";"49,5";"49,5";"49,5";"49,5"
"1555599600";"18.04.2019 18:00";"49,91";"49,91";"49,91";"49,91"
"1555603200";"18.04.2019 19:00";"46,03";"46,03";"46,03";"46,03"
"1555606800";"18.04.2019 20:00";"47,79";"47,79";"47,79";"47,79"
"1555610400";"18.04.2019 21:00";"44,92";"44,92";"44,92";"44,92"
"1555614000";"18.04.2019 22:00";"44,23";"44,23";"44,23";"44,23"
"1555617600";"18.04.2019 23:00";"43,19";"43,19";"43,19";"43,19"
"1555621200";"19.04.2019 00:00";"41,39";"41,39";"41,39";"41,39"
"1555624800";"19.04.2019 01:00";"38,83";"38,83";"38,83";"38,83"
"1555628400";"19.04.2019 02:00";"38,1";"38,1";"38,1";"38,1"
"1555632000";"19.04.2019 03:00";"37,97";"37,97";"37,97";"37,97"
"1555635600";"19.04.2019 04:00";"38,03";"38,03";"38,03";"38,03"
"1555639200";"19.04.2019 05:00";"37,07";"37,07";"37,07";"37,07"
"1555642800";"19.04.2019 06:00";"40,75";"40,75";"40,75";"40,75"
"1555646400";"19.04.2019 07:00";"41,67";"41,67";"41,67";"41,67"
"1555650000";"19.04.2019 08:00";"42,68";"42,68";"42,68";"42,68"
"1555653600";"19.04.2019 09:00";"63,04";"63,04";"43,83";"43,83"
"1555657200";"19.04.2019 10:00";"63";"63";"43,73";"43,73"
"1555660800";"19.04.2019 11:00";"65,07";"65,07";"42,97";"42,97"
"1555664400";"19.04.2019 12:00";"63,05";"63,05";"42,76";"42,76"
"1555668000";"19.04.2019 13:00";"63,17";"63,17";"42,28";"42,28"
"1555671600";"19.04.2019 14:00";"60,87";"60,87";"41,93";"41,93"
"1555675200";"19.04.2019 15:00";"59,16";"59,16";"41,4";"41,4"
"1555678800";"19.04.2019 16:00";"58,46";"58,46";"40,99";"40,99"
"1555682400";"19.04.2019 17:00";"55,49";"55,49";"41,79";"41,79"
"1555686000";"19.04.2019 18:00";"59,38";"59,38";"43,83";"43,83"
"1555689600";"19.04.2019 19:00";"46,66";"46,66";"46,66";"46,66"
"1555693200";"19.04.2019 20:00";"51,13";"51,13";"46,39";"46,39"
"1555696800";"19.04.2019 21:00";"43,2";"43,2";"43,2";"43,2"
"1555700400";"19.04.2019 22:00";"44,09";"44,09";"44,09";"44,09"
"1555704000";"19.04.2019 23:00";"43,88";"43,88";"43,88";"43,88"
"1555707600";"20.04.2019 00:00";"41,62";"41,62";"41,62";"41,62"
"1555711200";"20.04.2019 01:00";"42,45";"42,45";"42,45";"42,45"
"1555714800";"20.04.2019 02:00";"40,96";"40,96";"40,96";"40,96"
"1555718400";"20.04.2019 03:00";"40,46";"40,46";"40,46";"40,46"
"1555722000";"20.04.2019 04:00";"40,75";"40,75";"40,75";"40,75"
"1555725600";"20.04.2019 05:00";"41,26";"41,26";"41,26";"41,26"
"1555729200";"20.04.2019 06:00";"40,13";"40,13";"40,13";"40,13"
"1555732800";"20.04.2019 07:00";"40,46";"40,46";"40,46";"40,46"
"1555736400";"20.04.2019 08:00";"41,42";"41,42";"41,42";"41,42"
"1555740000";"20.04.2019 09:00";"42,67";"42,67";"42,67";"42,67"
"1555743600";"20.04.2019 10:00";"42,99";"42,99";"42,99";"42,99"
"1555747200";"20.04.2019 11:00";"42,88";"42,88";"42,88";"42,88"
"1555750800";"20.04.2019 12:00";"42,01";"42,01";"42,01";"42,01"
"1555754400";"20.04.2019 13:00";"50,4";"50,4";"41,5";"41,5"
"1555758000";"20.04.2019 14:00";"40,99";"40,99";"40,99";"40,99"
"1555761600";"20.04.2019 15:00";"40,71";"40,71";"40,71";"40,71"
"1555765200";"20.04.2019 16:00";"40,18";"40,18";"40,18";"40,18"
"1555768800";"20.04.2019 17:00";"40,46";"40,46";"40,46";"40,46"
"1555772400";"20.04.2019 18:00";"41,16";"41,16";"41,16";"41,16"
"1555776000";"20.04.2019 19:00";"43,33";"43,33";"43,33";"43,33"
"1555779600";"20.04.2019 20:00";"43,66";"43,66";"43,66";"43,66"
"1555783200";"20.04.2019 21:00";"43,54";"43,54";"43,54";"43,54"
"1555786800";"20.04.2019 22:00";"43,24";"43,24";"43,24";"43,24"
"1555790400";"20.04.2019 23:00";"42,02";"42,02";"42,02";"42,02"
"1555794000";"21.04.2019 00:00";"41,05";"41,05";"41,05";"41,05"
"1555797600";"21.04.2019 01:00";"37,86";"37,86";"37,86";"37,86"
"1555801200";"21.04.2019 02:00";"34,86";"34,86";"34,86";"34,86"
"1555804800";"21.04.2019 03:00";"32,1";"32,1";"32,1";"32,1"
"1555808400";"21.04.2019 04:00";"32,09";"32,09";"32,09";"32,09"
"1555812000";"21.04.2019 05:00";"34,04";"34,04";"34,04";"34,04"
"1555815600";"21.04.2019 06:00";"33,92";"33,92";"33,92";"33,92"
"1555819200";"21.04.2019 07:00";"34,96";"34,96";"34,96";"34,96"
"1555822800";"21.04.2019 08:00";"35,01";"35,01";"35,01";"35,01"
"1555826400";"21.04.2019 09:00";"40,36";"40,36";"40,36";"40,36"
"1555830000";"21.04.2019 10:00";"41,84";"41,84";"41,84";"41,84"
"1555833600";"21.04.2019 11:00";"41,44";"41,44";"41,44";"41,44"
"1555837200";"21.04.2019 12:00";"41,19";"41,19";"41,19";"41,19"
"1555840800";"21.04.2019 13:00";"40,78";"40,78";"40,78";"40,78"
"1555844400";"21.04.2019 14:00";"39,67";"39,67";"39,67";"39,67"
"1555848000";"21.04.2019 15:00";"37,4";"37,4";"37,4";"37,4"
"1555851600";"21.04.2019 16:00";"33,16";"33,16";"33,16";"33,16"
"1555855200";"21.04.2019 17:00";"35,01";"35,01";"35,01";"35,01"
"1555858800";"21.04.2019 18:00";"39,58";"39,58";"39,58";"39,58"
"1555862400";"21.04.2019 19:00";"41,85";"41,85";"41,85";"41,85"
"1555866000";"21.04.2019 20:00";"43,31";"43,31";"43,31";"43,31"
"1555869600";"21.04.2019 21:00";"43,49";"43,49";"43,49";"43,49"
"1555873200";"21.04.2019 22:00";"43,1";"43,1";"43,1";"43,1"
"1555876800";"21.04.2019 23:00";"41,38";"41,38";"41,38";"41,38"
"1555880400";"22.04.2019 00:00";"39,27";"39,27";"39,27";"39,27"
"1555884000";"22.04.2019 01:00";"35,02";"35,02";"35,02";"35,02"
"1555887600";"22.04.2019 02:00";"30,08";"30,08";"30,08";"30,08"
"1555891200";"22.04.2019 03:00";"30,05";"30,05";"30,05";"30,05"
"1555894800";"22.04.2019 04:00";"30,06";"30,06";"30,06";"30,06"
"1555898400";"22.04.2019 05:00";"30,02";"30,02";"30,02";"30,02"
"1555902000";"22.04.2019 06:00";"31,41";"31,41";"31,41";"31,41"
"1555905600";"22.04.2019 07:00";"36,81";"36,81";"36,81";"36,81"
"1555909200";"22.04.2019 08:00";"39,29";"39,29";"39,29";"39,29"
"1555912800";"22.04.2019 09:00";"40,79";"40,79";"40,79";"40,79"
"1555916400";"22.04.2019 10:00";"41,12";"41,12";"41,12";"41,12"
"1555920000";"22.04.2019 11:00";"41,44";"41,44";"41,44";"41,44"
"1555923600";"22.04.2019 12:00";"41,08";"41,08";"41,08";"41,08"
"1555927200";"22.04.2019 13:00";"40,47";"40,47";"40,47";"40,47"
"1555930800";"22.04.2019 14:00";"39,99";"39,99";"39,99";"39,99"
"1555934400";"22.04.2019 15:00";"38,9";"38,9";"38,9";"38,9"
"1555938000";"22.04.2019 16:00";"39,16";"39,16";"39,16";"39,16"
"1555941600";"22.04.2019 17:00";"39,71";"39,71";"39,71";"39,71"
"1555945200";"22.04.2019 18:00";"40,7";"40,7";"40,7";"40,7"
"1555948800";"22.04.2019 19:00";"41,44";"41,44";"41,44";"41,44"
"1555952400";"22.04.2019 20:00";"41,43";"41,43";"41,43";"41,43"
"1555956000";"22.04.2019 21:00";"39,57";"39,57";"39,57";"39,57"
"1555959600";"22.04.2019 22:00";"35,05";"35,05";"35,05";"35,05"
"1555963200";"22.04.2019 23:00";"20";"20";"20";"20"
"1555966800";"23.04.2019 00:00";"11,23";"11,23";"11,23";"11,23"
"1555970400";"23.04.2019 01:00";"4,08";"4,08";"4,08";"4,08"
"1555974000";"23.04.2019 02:00";"26,53";"26,53";"26,53";"26,53"
"1555977600";"23.04.2019 03:00";"24,13";"24,13";"24,13";"24,13"
"1555981200";"23.04.2019 04:00";"25,75";"25,75";"25,75";"25,75"
"1555984800";"23.04.2019 05:00";"30,08";"30,08";"30,08";"30,08"
"1555988400";"23.04.2019 06:00";"37,85";"37,85";"37,85";"37,85"
"1555992000";"23.04.2019 07:00";"41,36";"41,36";"41,36";"41,36"
"1555995600";"23.04.2019 08:00";"45,03";"45,03";"43,66";"43,66"
"1555999200";"23.04.2019 09:00";"45,09";"45,09";"43,99";"43,99"
"1556002800";"23.04.2019 10:00";"48,57";"48,57";"43,37";"43,37"
"1556006400";"23.04.2019 11:00";"48,57";"48,57";"42,77";"42,77"
"1556010000";"23.04.2019 12:00";"47,72";"47,72";"42,51";"42,51"
"1556013600";"23.04.2019 13:00";"47,72";"47,72";"41,22";"41,22"
"1556017200";"23.04.2019 14:00";"46,08";"46,08";"40,45";"40,45"
"1556020800";"23.04.2019 15:00";"46,03";"46,03";"38,11";"38,11"
"1556024400";"23.04.2019 16:00";"46,02";"46,02";"38,79";"38,79"
"1556028000";"23.04.2019 17:00";"45,04";"45,04";"38,47";"38,47"
"1556031600";"23.04.2019 18:00";"45,09";"45,09";"38,37";"38,37"
"1556035200";"23.04.2019 19:00";"45,08";"45,08";"39,83";"39,83"
"1556038800";"23.04.2019 20:00";"48,56";"48,56";"41,11";"41,11"
"1556042400";"23.04.2019 21:00";"45,01";"45,01";"40,68";"40,68"
"1556046000";"23.04.2019 22:00";"36,37";"36,37";"36,37";"36,37"
"1556049600";"23.04.2019 23:00";"29,37";"29,37";"29,37";"29,37"
"1556053200";"24.04.2019 00:00";"23,71";"23,71";"23,71";"23,71"
"1556056800";"24.04.2019 01:00";"2,18";"2,18";"2,18";"2,18"
"1556060400";"24.04.2019 02:00";"4,09";"4,09";"4,09";"4,09"
"1556064000";"24.04.2019 03:00";"3,93";"3,93";"3,93";"3,93"
"1556067600";"24.04.2019 04:00";"3,55";"3,55";"3,55";"3,55"
"1556071200";"24.04.2019 05:00";"5,35";"5,35";"5,35";"5,35"
"1556074800";"24.04.2019 06:00";"21,69";"21,69";"21,69";"21,69"
