"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1676520000";"16.02.2023 06:00";"142,79";"142,79";"31,39";"142,79"
"1676523600";"16.02.2023 07:00";"154,32";"154,32";"37,92";"154,32"
"1676527200";"16.02.2023 08:00";"162,51";"162,51";"53,94";"162,51"
"1676530800";"16.02.2023 09:00";"164,81";"164,81";"52,62";"164,81"
"1676534400";"16.02.2023 10:00";"158,52";"158,52";"44,97";"158,52"
"1676538000";"16.02.2023 11:00";"146,67";"146,67";"46,22";"146,67"
"1676541600";"16.02.2023 12:00";"138,7";"138,7";"46,51";"138,7"
"1676545200";"16.02.2023 13:00";"129,48";"129,48";"47,44";"129,48"
"1676548800";"16.02.2023 14:00";"133,21";"133,21";"49,98";"133,21"
"1676552400";"16.02.2023 15:00";"144,85";"144,85";"49,11";"144,85"
"1676556000";"16.02.2023 16:00";"160,14";"160,14";"45,96";"160,14"
"1676559600";"16.02.2023 17:00";"150,84";"150,84";"49,96";"150,84"
"1676563200";"16.02.2023 18:00";"162,02";"162,02";"57,61";"162,02"
"1676566800";"16.02.2023 19:00";"160,63";"160,63";"60,24";"160,63"
"1676570400";"16.02.2023 20:00";"146,52";"146,52";"56,5";"146,52"
"1676574000";"16.02.2023 21:00";"129,9";"129,9";"48,7";"129,9"
"1676577600";"16.02.2023 22:00";"148,03";"148,03";"40";"148,03"
"1676581200";"16.02.2023 23:00";"66,31";"66,31";"36,34";"66,31"
"1676584800";"17.02.2023 00:00";"65,04";"65,04";"33,87";"65,04"
"1676588400";"17.02.2023 01:00";"60,09";"60,09";"34,99";"60,09"
"1676592000";"17.02.2023 02:00";"84,76";"84,76";"31,56";"84,76"
"1676595600";"17.02.2023 03:00";"58,15";"58,15";"32,16";"58,15"
"1676599200";"17.02.2023 04:00";"72,93";"72,93";"32,08";"72,93"
"1676602800";"17.02.2023 05:00";"92,69";"92,69";"34,67";"92,69"
"1676606400";"17.02.2023 06:00";"145,43";"145,43";"52,75";"145,43"
"1676610000";"17.02.2023 07:00";"150,01";"150,01";"78,38";"150,01"
"1676613600";"17.02.2023 08:00";"158,52";"158,52";"94,01";"158,52"
"1676617200";"17.02.2023 09:00";"157,27";"157,27";"94,01";"157,27"
"1676620800";"17.02.2023 10:00";"156,29";"156,29";"88,99";"156,29"
"1676624400";"17.02.2023 11:00";"152,95";"152,95";"87,46";"152,95"
"1676628000";"17.02.2023 12:00";"159,23";"159,23";"92,44";"159,23"
"1676631600";"17.02.2023 13:00";"146,67";"146,67";"98,28";"146,67"
"1676635200";"17.02.2023 14:00";"141,62";"141,62";"89,87";"141,62"
"1676638800";"17.02.2023 15:00";"139,03";"139,03";"70,07";"139,03"
"1676642400";"17.02.2023 16:00";"137,25";"137,25";"59,89";"137,25"
"1676646000";"17.02.2023 17:00";"137,26";"137,26";"58,35";"137,26"
"1676649600";"17.02.2023 18:00";"141,22";"141,22";"53,02";"141,22"
"1676653200";"17.02.2023 19:00";"124,67";"124,67";"39,99";"124,67"
"1676656800";"17.02.2023 20:00";"75,03";"75,03";"36,82";"75,03"
"1676660400";"17.02.2023 21:00";"40,02";"40,02";"34,61";"40,02"
"1676664000";"17.02.2023 22:00";"40,04";"40,04";"32,88";"40,04"
"1676667600";"17.02.2023 23:00";"29,79";"29,79";"29,79";"29,79"
"1676671200";"18.02.2023 00:00";"22,22";"22,22";"22,22";"22,22"
"1676674800";"18.02.2023 01:00";"27,46";"27,46";"27,46";"27,46"
"1676678400";"18.02.2023 02:00";"24,93";"24,93";"24,93";"24,93"
"1676682000";"18.02.2023 03:00";"22,98";"22,98";"22,98";"22,98"
"1676685600";"18.02.2023 04:00";"36,62";"36,62";"25,1";"36,62"
"1676689200";"18.02.2023 05:00";"61,15";"61,15";"24,46";"61,15"
"1676692800";"18.02.2023 06:00";"77,45";"77,45";"24,91";"77,45"
"1676696400";"18.02.2023 07:00";"26,78";"26,78";"26,78";"26,78"
"1676700000";"18.02.2023 08:00";"28,89";"28,89";"27,98";"28,89"
"1676703600";"18.02.2023 09:00";"93,73";"93,73";"29,95";"93,73"
"1676707200";"18.02.2023 10:00";"100,19";"100,19";"32,64";"100,19"
"1676710800";"18.02.2023 11:00";"99,45";"99,45";"38,8";"99,45"
"1676714400";"18.02.2023 12:00";"100,44";"100,44";"50,56";"100,44"
"1676718000";"18.02.2023 13:00";"91,1";"91,1";"58";"91,1"
"1676721600";"18.02.2023 14:00";"82,74";"82,74";"60";"82,74"
"1676725200";"18.02.2023 15:00";"86,37";"86,37";"86,37";"86,37"
"1676728800";"18.02.2023 16:00";"91,86";"91,86";"91,86";"91,86"
"1676732400";"18.02.2023 17:00";"109,18";"109,18";"109,18";"109,18"
"1676736000";"18.02.2023 18:00";"109,84";"109,84";"109,84";"109,84"
"1676739600";"18.02.2023 19:00";"108,78";"108,78";"108,78";"108,78"
"1676743200";"18.02.2023 20:00";"90,39";"90,39";"90,39";"90,39"
"1676746800";"18.02.2023 21:00";"71,02";"71,02";"71,02";"71,02"
"1676750400";"18.02.2023 22:00";"106,57";"106,57";"106,57";"106,57"
"1676754000";"18.02.2023 23:00";"107,99";"107,99";"107,99";"107,99"
"1676757600";"19.02.2023 00:00";"72,06";"72,06";"72,06";"72,06"
"1676761200";"19.02.2023 01:00";"40";"40";"40";"40"
"1676764800";"19.02.2023 02:00";"40,01";"40,01";"40,01";"40,01"
"1676768400";"19.02.2023 03:00";"41,9";"41,9";"41,9";"41,9"
"1676772000";"19.02.2023 04:00";"84,42";"84,42";"43,32";"84,42"
"1676775600";"19.02.2023 05:00";"40";"40";"40";"40"
"1676779200";"19.02.2023 06:00";"46,12";"46,12";"46,12";"46,12"
"1676782800";"19.02.2023 07:00";"40";"40";"40";"40"
"1676786400";"19.02.2023 08:00";"45,59";"45,59";"45,59";"45,59"
"1676790000";"19.02.2023 09:00";"107,22";"107,22";"59,27";"107,22"
"1676793600";"19.02.2023 10:00";"88,78";"88,78";"85,03";"88,78"
"1676797200";"19.02.2023 11:00";"73,1";"73,1";"73,1";"73,1"
"1676800800";"19.02.2023 12:00";"81,91";"81,91";"81,91";"81,91"
"1676804400";"19.02.2023 13:00";"90,48";"90,48";"90,48";"90,48"
"1676808000";"19.02.2023 14:00";"90,45";"90,45";"90,45";"90,45"
"1676811600";"19.02.2023 15:00";"87,66";"87,66";"87,66";"87,66"
"1676815200";"19.02.2023 16:00";"103";"103";"87,32";"103"
"1676818800";"19.02.2023 17:00";"107,21";"107,21";"107,21";"107,21"
"1676822400";"19.02.2023 18:00";"115,52";"115,52";"115,52";"115,52"
"1676826000";"19.02.2023 19:00";"113,79";"113,79";"113,79";"113,79"
"1676829600";"19.02.2023 20:00";"103,31";"103,31";"103,31";"103,31"
"1676833200";"19.02.2023 21:00";"96,38";"96,38";"96,38";"96,38"
"1676836800";"19.02.2023 22:00";"107,24";"107,24";"107,24";"107,24"
"1676840400";"19.02.2023 23:00";"104,72";"104,72";"104,72";"104,72"
"1676844000";"20.02.2023 00:00";"85,17";"85,17";"85,17";"85,17"
"1676847600";"20.02.2023 01:00";"62,31";"62,31";"62,31";"62,31"
"1676851200";"20.02.2023 02:00";"45,04";"45,04";"45,04";"45,04"
"1676854800";"20.02.2023 03:00";"42,75";"42,75";"42,75";"42,75"
"1676858400";"20.02.2023 04:00";"33,18";"33,18";"33,18";"33,18"
"1676862000";"20.02.2023 05:00";"32,24";"32,24";"32,24";"32,24"
"1676865600";"20.02.2023 06:00";"83,36";"83,36";"83,36";"83,36"
"1676869200";"20.02.2023 07:00";"107,13";"107,13";"107,13";"107,13"
"1676872800";"20.02.2023 08:00";"113,77";"113,77";"90,52";"113,77"
"1676876400";"20.02.2023 09:00";"115,18";"115,18";"73,84";"115,18"
"1676880000";"20.02.2023 10:00";"109,86";"109,86";"80,87";"109,86"
"1676883600";"20.02.2023 11:00";"107,09";"107,09";"95,79";"107,09"
"1676887200";"20.02.2023 12:00";"106,66";"106,66";"103,6";"106,66"
"1676890800";"20.02.2023 13:00";"105,56";"105,56";"90,04";"105,56"
"1676894400";"20.02.2023 14:00";"104,72";"104,72";"98,99";"104,72"
"1676898000";"20.02.2023 15:00";"100,06";"100,06";"77,02";"100,06"
"1676901600";"20.02.2023 16:00";"94,89";"94,89";"57,46";"94,89"
"1676905200";"20.02.2023 17:00";"104,71";"104,71";"80,86";"104,71"
"1676908800";"20.02.2023 18:00";"105,56";"105,56";"79,88";"105,56"
"1676912400";"20.02.2023 19:00";"105,56";"105,56";"66,55";"105,56"
"1676916000";"20.02.2023 20:00";"105,21";"105,21";"55,92";"105,21"
"1676919600";"20.02.2023 21:00";"85,47";"85,47";"53,08";"85,47"
"1676923200";"20.02.2023 22:00";"61,21";"61,21";"61,21";"61,21"
"1676926800";"20.02.2023 23:00";"50,61";"50,61";"50,61";"50,61"
"1676930400";"21.02.2023 00:00";"43";"43";"43";"43"
"1676934000";"21.02.2023 01:00";"45,01";"45,01";"45,01";"45,01"
"1676937600";"21.02.2023 02:00";"42,84";"42,84";"42,84";"42,84"
"1676941200";"21.02.2023 03:00";"42,84";"42,84";"42,84";"42,84"
"1676944800";"21.02.2023 04:00";"44,66";"44,66";"44,66";"44,66"
"1676948400";"21.02.2023 05:00";"61,03";"61,03";"61,03";"61,03"
"1676952000";"21.02.2023 06:00";"99,11";"99,11";"99,11";"99,11"
"1676955600";"21.02.2023 07:00";"145,2";"145,2";"145,2";"145,2"
"1676959200";"21.02.2023 08:00";"114,68";"114,68";"114,68";"114,68"
"1676962800";"21.02.2023 09:00";"117,43";"117,43";"117,43";"117,43"
"1676966400";"21.02.2023 10:00";"119,76";"119,76";"119,76";"119,76"
"1676970000";"21.02.2023 11:00";"114,68";"114,68";"114,68";"114,68"
"1676973600";"21.02.2023 12:00";"130,95";"130,95";"130,95";"130,95"
"1676977200";"21.02.2023 13:00";"129,72";"129,72";"129,72";"129,72"
"1676980800";"21.02.2023 14:00";"108,18";"108,18";"108,18";"108,18"
"1676984400";"21.02.2023 15:00";"113,8";"113,8";"113,8";"113,8"
"1676988000";"21.02.2023 16:00";"114,91";"114,91";"114,91";"114,91"
"1676991600";"21.02.2023 17:00";"142,78";"142,78";"142,78";"142,78"
"1676995200";"21.02.2023 18:00";"164,85";"164,85";"164,85";"164,85"
"1676998800";"21.02.2023 19:00";"178,13";"178,13";"178,13";"178,13"
"1677002400";"21.02.2023 20:00";"176,25";"176,25";"176,25";"176,25"
"1677006000";"21.02.2023 21:00";"165,92";"165,92";"165,92";"165,92"
"1677009600";"21.02.2023 22:00";"154,99";"154,99";"154,99";"154,99"
"1677013200";"21.02.2023 23:00";"120,03";"120,03";"120,03";"120,03"
"1677016800";"22.02.2023 00:00";"110,99";"110,99";"110,99";"110,99"
"1677020400";"22.02.2023 01:00";"136,54";"136,54";"136,54";"136,54"
"1677024000";"22.02.2023 02:00";"113,16";"113,16";"113,16";"113,16"
"1677027600";"22.02.2023 03:00";"112,53";"112,53";"112,53";"112,53"
"1677031200";"22.02.2023 04:00";"124,98";"124,98";"124,98";"124,98"
"1677034800";"22.02.2023 05:00";"131,17";"131,17";"131,17";"131,17"
"1677038400";"22.02.2023 06:00";"152,73";"152,73";"152,73";"152,73"
"1677042000";"22.02.2023 07:00";"166,42";"166,42";"166,42";"166,42"
"1677045600";"22.02.2023 08:00";"173,13";"173,13";"173,13";"173,13"
"1677049200";"22.02.2023 09:00";"176,34";"176,34";"176,34";"176,34"
"1677052800";"22.02.2023 10:00";"164,55";"164,55";"164,55";"164,55"
"1677056400";"22.02.2023 11:00";"152,75";"152,75";"152,75";"152,75"
"1677060000";"22.02.2023 12:00";"138,34";"138,34";"138,34";"138,34"
"1677063600";"22.02.2023 13:00";"142,38";"142,38";"142,38";"142,38"
"1677067200";"22.02.2023 14:00";"147,44";"147,44";"147,44";"147,44"
"1677070800";"22.02.2023 15:00";"149,99";"149,99";"149,99";"149,99"
"1677074400";"22.02.2023 16:00";"163,11";"163,11";"163,11";"163,11"
"1677078000";"22.02.2023 17:00";"164,45";"164,45";"164,45";"164,45"
"1677081600";"22.02.2023 18:00";"165,01";"165,01";"165,01";"165,01"
"1677085200";"22.02.2023 19:00";"174,41";"174,41";"149,99";"174,41"
"1677088800";"22.02.2023 20:00";"131,93";"131,93";"108,99";"131,93"
"1677092400";"22.02.2023 21:00";"105,12";"105,12";"91,04";"105,12"
"1677096000";"22.02.2023 22:00";"154,02";"154,02";"57,14";"154,02"
"1677099600";"22.02.2023 23:00";"105,14";"105,14";"34,17";"105,14"
"1677103200";"23.02.2023 00:00";"40,04";"40,04";"28,74";"40,04"
"1677106800";"23.02.2023 01:00";"128,12";"128,12";"30,19";"128,12"
"1677110400";"23.02.2023 02:00";"106,8";"106,8";"30,72";"106,8"
"1677114000";"23.02.2023 03:00";"60";"60";"30,68";"60"
"1677117600";"23.02.2023 04:00";"60,05";"60,05";"32,91";"60,05"
"1677121200";"23.02.2023 05:00";"106,86";"106,86";"37,79";"106,86"
"1677124800";"23.02.2023 06:00";"115,22";"115,22";"40,12";"115,22"
"1677128400";"23.02.2023 07:00";"135,63";"135,63";"52,58";"135,63"
"1677132000";"23.02.2023 08:00";"157,73";"157,73";"78,86";"157,73"
"1677135600";"23.02.2023 09:00";"173,81";"173,81";"77,94";"173,81"
"1677139200";"23.02.2023 10:00";"163,96";"163,96";"73,18";"163,96"
"1677142800";"23.02.2023 11:00";"139,9";"139,9";"98,31";"139,9"
"1677146400";"23.02.2023 12:00";"119,74";"119,74";"110,71";"119,74"
"1677150000";"23.02.2023 13:00";"115,21";"115,21";"109,64";"115,21"
"1677153600";"23.02.2023 14:00";"127,23";"127,23";"108,31";"127,23"
"1677157200";"23.02.2023 15:00";"135,6";"135,6";"106,83";"135,6"
"1677160800";"23.02.2023 16:00";"115,24";"115,24";"107,1";"115,24"
"1677164400";"23.02.2023 17:00";"115,21";"115,21";"109,99";"115,21"
"1677168000";"23.02.2023 18:00";"120,61";"120,61";"120,61";"120,61"
"1677171600";"23.02.2023 19:00";"123,34";"123,34";"121,5";"123,34"
"1677175200";"23.02.2023 20:00";"111,79";"111,79";"110,99";"111,79"
"1677178800";"23.02.2023 21:00";"104,2";"104,2";"104,2";"104,2"
"1677182400";"23.02.2023 22:00";"103,62";"103,62";"103,62";"103,62"
"1677186000";"23.02.2023 23:00";"90";"90";"90";"90"
"1677189600";"24.02.2023 00:00";"73,31";"73,31";"73,31";"73,31"
"1677193200";"24.02.2023 01:00";"59,94";"59,94";"59,94";"59,94"
"1677196800";"24.02.2023 02:00";"48,07";"48,07";"48,07";"48,07"
"1677200400";"24.02.2023 03:00";"72,07";"72,07";"44,99";"72,07"
"1677204000";"24.02.2023 04:00";"105,57";"105,57";"44,97";"105,57"
"1677207600";"24.02.2023 05:00";"111,93";"111,93";"49,96";"111,93"
"1677211200";"24.02.2023 06:00";"111,94";"111,94";"75,5";"111,94"
"1677214800";"24.02.2023 07:00";"149,32";"149,32";"110,24";"149,32"
"1677218400";"24.02.2023 08:00";"150";"150";"108,32";"150"
"1677222000";"24.02.2023 09:00";"129,85";"129,85";"129,85";"129,85"
"1677225600";"24.02.2023 10:00";"136,18";"136,18";"136,18";"136,18"
"1677229200";"24.02.2023 11:00";"134,96";"134,96";"134,96";"134,96"
"1677232800";"24.02.2023 12:00";"149,99";"149,99";"149,99";"149,99"
"1677236400";"24.02.2023 13:00";"150";"150";"150";"150"
"1677240000";"24.02.2023 14:00";"150";"150";"150";"150"
"1677243600";"24.02.2023 15:00";"144,05";"144,05";"144,05";"144,05"
"1677247200";"24.02.2023 16:00";"116,35";"116,35";"116,35";"116,35"
"1677250800";"24.02.2023 17:00";"149,99";"149,99";"149,99";"149,99"
"1677254400";"24.02.2023 18:00";"150";"150";"150";"150"
"1677258000";"24.02.2023 19:00";"135,93";"135,93";"135,93";"135,93"
"1677261600";"24.02.2023 20:00";"149,55";"149,55";"149,55";"149,55"
"1677265200";"24.02.2023 21:00";"113,82";"113,82";"91,82";"113,82"
"1677268800";"24.02.2023 22:00";"111,93";"111,93";"95,38";"111,93"
"1677272400";"24.02.2023 23:00";"92,17";"92,17";"72";"92,17"
"1677276000";"25.02.2023 00:00";"31,58";"31,58";"31,58";"31,58"
"1677279600";"25.02.2023 01:00";"71,73";"71,73";"25,22";"71,73"
"1677283200";"25.02.2023 02:00";"64,91";"64,91";"23,84";"64,91"
"1677286800";"25.02.2023 03:00";"57,62";"57,62";"23,34";"57,62"
"1677290400";"25.02.2023 04:00";"56,06";"56,06";"23,11";"56,06"
"1677294000";"25.02.2023 05:00";"71,24";"71,24";"23,28";"71,24"
"1677297600";"25.02.2023 06:00";"80,01";"80,01";"23,74";"80,01"
"1677301200";"25.02.2023 07:00";"66,1";"66,1";"24,42";"66,1"
"1677304800";"25.02.2023 08:00";"72";"72";"28";"72"
"1677308400";"25.02.2023 09:00";"78,77";"78,77";"32,89";"78,77"
"1677312000";"25.02.2023 10:00";"75,75";"75,75";"47,64";"75,75"
"1677315600";"25.02.2023 11:00";"63,08";"63,08";"58,61";"63,08"
"1677319200";"25.02.2023 12:00";"101,81";"101,81";"55,68";"101,81"
"1677322800";"25.02.2023 13:00";"49,97";"49,97";"49,97";"49,97"
"1677326400";"25.02.2023 14:00";"44,99";"44,99";"44,99";"44,99"
"1677330000";"25.02.2023 15:00";"49,99";"49,99";"49,99";"49,99"
"1677333600";"25.02.2023 16:00";"63,05";"63,05";"59,81";"63,05"
"1677337200";"25.02.2023 17:00";"91,53";"91,53";"57,11";"91,53"
"1677340800";"25.02.2023 18:00";"115,42";"115,42";"60,26";"115,42"
"1677344400";"25.02.2023 19:00";"109,72";"109,72";"60,94";"109,72"
"1677348000";"25.02.2023 20:00";"74,92";"74,92";"74,92";"74,92"
"1677351600";"25.02.2023 21:00";"54,64";"54,64";"54,64";"54,64"
"1677355200";"25.02.2023 22:00";"64,4";"64,4";"64,4";"64,4"
"1677358800";"25.02.2023 23:00";"70,11";"70,11";"70,11";"70,11"
"1677362400";"26.02.2023 00:00";"50,03";"50,03";"50,03";"50,03"
"1677366000";"26.02.2023 01:00";"83,26";"83,26";"83,26";"83,26"
"1677369600";"26.02.2023 02:00";"61,52";"61,52";"61,52";"61,52"
"1677373200";"26.02.2023 03:00";"50,64";"50,64";"50,64";"50,64"
"1677376800";"26.02.2023 04:00";"51,28";"51,28";"51,28";"51,28"
"1677380400";"26.02.2023 05:00";"74,4";"74,4";"55,04";"74,4"
"1677384000";"26.02.2023 06:00";"48,85";"48,85";"48,85";"48,85"
"1677387600";"26.02.2023 07:00";"55,41";"55,41";"49,88";"55,41"
"1677391200";"26.02.2023 08:00";"61,43";"61,43";"61,43";"61,43"
"1677394800";"26.02.2023 09:00";"99,94";"99,94";"99,94";"99,94"
"1677398400";"26.02.2023 10:00";"92,87";"92,87";"92,87";"92,87"
"1677402000";"26.02.2023 11:00";"97,41";"97,41";"97,41";"97,41"
"1677405600";"26.02.2023 12:00";"93,16";"93,16";"93,16";"93,16"
"1677409200";"26.02.2023 13:00";"84,44";"84,44";"84,44";"84,44"
"1677412800";"26.02.2023 14:00";"55,31";"55,31";"55,31";"55,31"
"1677416400";"26.02.2023 15:00";"54,59";"54,59";"54,59";"54,59"
"1677420000";"26.02.2023 16:00";"86,4";"86,4";"86,4";"86,4"
"1677423600";"26.02.2023 17:00";"98,92";"98,92";"98,92";"98,92"
"1677427200";"26.02.2023 18:00";"129,9";"129,9";"129,9";"129,9"
"1677430800";"26.02.2023 19:00";"153,7";"153,7";"153,7";"153,7"
"1677434400";"26.02.2023 20:00";"153,14";"153,14";"118,91";"153,14"
"1677438000";"26.02.2023 21:00";"114,36";"114,36";"113,79";"114,36"
"1677441600";"26.02.2023 22:00";"110,02";"110,02";"110,02";"110,02"
"1677445200";"26.02.2023 23:00";"96,27";"96,27";"96,27";"96,27"
"1677448800";"27.02.2023 00:00";"63,96";"63,96";"63,96";"63,96"
"1677452400";"27.02.2023 01:00";"65,93";"65,93";"65,93";"65,93"
"1677456000";"27.02.2023 02:00";"74,76";"74,76";"66,32";"74,76"
"1677459600";"27.02.2023 03:00";"108,84";"108,84";"65,01";"108,84"
"1677463200";"27.02.2023 04:00";"114,36";"114,36";"72,7";"114,36"
"1677466800";"27.02.2023 05:00";"117,19";"117,19";"93,72";"117,19"
"1677470400";"27.02.2023 06:00";"139,83";"139,83";"134,94";"139,83"
"1677474000";"27.02.2023 07:00";"164,23";"164,23";"164,23";"164,23"
"1677477600";"27.02.2023 08:00";"186,66";"186,66";"134,23";"186,66"
"1677481200";"27.02.2023 09:00";"182,38";"182,38";"180";"182,38"
"1677484800";"27.02.2023 10:00";"160,09";"160,09";"118,27";"160,09"
"1677488400";"27.02.2023 11:00";"148,27";"148,27";"115,2";"148,27"
"1677492000";"27.02.2023 12:00";"132,61";"132,61";"111,99";"132,61"
"1677495600";"27.02.2023 13:00";"138,83";"138,83";"108,77";"138,83"
"1677499200";"27.02.2023 14:00";"135,48";"135,48";"104,35";"135,48"
"1677502800";"27.02.2023 15:00";"131,47";"131,47";"56,27";"131,47"
"1677506400";"27.02.2023 16:00";"132,17";"132,17";"33,27";"132,17"
"1677510000";"27.02.2023 17:00";"153,45";"153,45";"30";"153,45"
"1677513600";"27.02.2023 18:00";"170,69";"170,69";"34,99";"170,69"
"1677517200";"27.02.2023 19:00";"185,45";"185,45";"34,81";"185,45"
"1677520800";"27.02.2023 20:00";"193,39";"193,39";"27,77";"193,39"
"1677524400";"27.02.2023 21:00";"134,11";"170,31";"26,95";"134,11"
"1677528000";"27.02.2023 22:00";"156,45";"156,45";"26,29";"156,45"
"1677531600";"27.02.2023 23:00";"149,78";"149,78";"23,88";"149,78"
"1677535200";"28.02.2023 00:00";"117,07";"117,07";"23,1";"117,07"
"1677538800";"28.02.2023 01:00";"115,02";"115,02";"22,14";"115,02"
"1677542400";"28.02.2023 02:00";"100,06";"100,06";"22,5";"100,06"
"1677546000";"28.02.2023 03:00";"30";"30";"23,07";"30"
"1677549600";"28.02.2023 04:00";"23,47";"23,47";"23,47";"23,47"
"1677553200";"28.02.2023 05:00";"80,3";"80,3";"26,43";"80,3"
"1677556800";"28.02.2023 06:00";"138,02";"138,02";"28,47";"138,02"
"1677560400";"28.02.2023 07:00";"158,57";"158,57";"29,2";"158,57"
"1677564000";"28.02.2023 08:00";"177,99";"177,99";"39,54";"177,99"
"1677567600";"28.02.2023 09:00";"181,57";"181,57";"44,99";"181,57"
"1677571200";"28.02.2023 10:00";"147,88";"147,88";"44,1";"147,88"
"1677574800";"28.02.2023 11:00";"119,88";"127,25";"44,99";"119,88"
"1677578400";"28.02.2023 12:00";"115,07";"121,21";"39,98";"115,07"
"1677582000";"28.02.2023 13:00";"113,91";"113,91";"35,94";"113,91"
"1677585600";"28.02.2023 14:00";"116,33";"116,33";"29,74";"116,33"
"1677589200";"28.02.2023 15:00";"116,75";"116,75";"29";"116,75"
"1677592800";"28.02.2023 16:00";"130";"130";"28,16";"130"
"1677596400";"28.02.2023 17:00";"150,71";"150,71";"30,63";"150,71"
"1677600000";"28.02.2023 18:00";"168,97";"168,97";"42,14";"168,97"
"1677603600";"28.02.2023 19:00";"144,7";"189,22";"48,91";"144,7"
"1677607200";"28.02.2023 20:00";"189,13";"189,13";"40,91";"189,13"
"1677610800";"28.02.2023 21:00";"115,08";"170,69";"29,03";"115,08"
"1677614400";"28.02.2023 22:00";"154,47";"154,47";"28,69";"154,47"
"1677618000";"28.02.2023 23:00";"115,07";"115,07";"27,61";"115,07"
"1677621600";"01.03.2023 00:00";"60,07";"60,07";"25,07";"60,07"
"1677625200";"01.03.2023 01:00";"60,4";"60,4";"26,91";"60,4"
"1677628800";"01.03.2023 02:00";"44,45";"44,45";"25,47";"44,45"
"1677632400";"01.03.2023 03:00";"60,49";"60,49";"25,54";"60,49"
"1677636000";"01.03.2023 04:00";"80,08";"80,08";"26,01";"80,08"
"1677639600";"01.03.2023 05:00";"120,62";"120,62";"28,04";"120,62"
"1677643200";"01.03.2023 06:00";"137,96";"137,96";"36,02";"137,96"
"1677646800";"01.03.2023 07:00";"163,45";"163,45";"108,33";"163,45"
"1677650400";"01.03.2023 08:00";"186,03";"186,03";"150,06";"186,03"
"1677654000";"01.03.2023 09:00";"186,03";"186,03";"180,07";"186,03"
"1677657600";"01.03.2023 10:00";"143";"152,9";"143";"143"
"1677661200";"01.03.2023 11:00";"117,88";"126,69";"117,88";"117,88"
"1677664800";"01.03.2023 12:00";"115,04";"118,47";"115,04";"115,04"
"1677668400";"01.03.2023 13:00";"112,48";"115,56";"112,2";"112,48"
"1677672000";"01.03.2023 14:00";"114,12";"114,12";"110,81";"114,12"
"1677675600";"01.03.2023 15:00";"115,14";"115,14";"111,81";"115,14"
"1677679200";"01.03.2023 16:00";"120,64";"120,64";"114,13";"120,64"
"1677682800";"01.03.2023 17:00";"132,21";"132,21";"115,26";"132,21"
"1677686400";"01.03.2023 18:00";"137,05";"162,74";"117,2";"137,05"
"1677690000";"01.03.2023 19:00";"183,69";"183,69";"117,08";"183,69"
"1677693600";"01.03.2023 20:00";"137,02";"178,1";"71,1";"137,02"
"1677697200";"01.03.2023 21:00";"157,32";"158,84";"31,44";"157,32"
"1677700800";"01.03.2023 22:00";"141,38";"141,38";"27,11";"141,38"
"1677704400";"01.03.2023 23:00";"138,64";"138,64";"22,74";"138,64"
"1677708000";"02.03.2023 00:00";"111,87";"111,87";"21,27";"111,87"
"1677711600";"02.03.2023 01:00";"106,02";"106,02";"16,86";"106,02"
"1677715200";"02.03.2023 02:00";"103,49";"103,49";"12,89";"103,49"
"1677718800";"02.03.2023 03:00";"103,48";"103,48";"10,46";"103,48"
"1677722400";"02.03.2023 04:00";"106,03";"106,03";"12,65";"106,03"
"1677726000";"02.03.2023 05:00";"126,89";"126,89";"17,49";"126,89"
"1677729600";"02.03.2023 06:00";"132,32";"132,32";"22,05";"132,32"
"1677733200";"02.03.2023 07:00";"161,03";"161,03";"23,84";"161,03"
"1677736800";"02.03.2023 08:00";"181,04";"181,04";"26,11";"181,04"
"1677740400";"02.03.2023 09:00";"177,62";"177,62";"32,16";"177,62"
"1677744000";"02.03.2023 10:00";"135,33";"138,04";"29,99";"135,33"
"1677747600";"02.03.2023 11:00";"103,48";"124,36";"25,28";"103,48"
"1677751200";"02.03.2023 12:00";"103,42";"116,79";"24,21";"103,42"
"1677754800";"02.03.2023 13:00";"112,62";"112,62";"23,78";"103,47"
"1677758400";"02.03.2023 14:00";"110,91";"110,91";"23,55";"103,49"
"1677762000";"02.03.2023 15:00";"114,86";"114,86";"23,19";"106,07"
"1677765600";"02.03.2023 16:00";"125,53";"125,53";"22,64";"125,53"
"1677769200";"02.03.2023 17:00";"148,98";"148,98";"22,76";"148,98"
"1677772800";"02.03.2023 18:00";"162,39";"162,39";"23,47";"162,39"
"1677776400";"02.03.2023 19:00";"180,47";"180,47";"23,59";"180,47"
"1677780000";"02.03.2023 20:00";"130,99";"130,99";"23,63";"130,99"
"1677783600";"02.03.2023 21:00";"106,06";"106,06";"22,77";"106,06"
"1677787200";"02.03.2023 22:00";"103,41";"103,41";"23,32";"103,41"
"1677790800";"02.03.2023 23:00";"23,43";"23,43";"23";"23,43"
"1677794400";"03.03.2023 00:00";"27,02";"27,02";"22,54";"27,02"
"1677798000";"03.03.2023 01:00";"21,53";"21,53";"21,53";"21,53"
"1677801600";"03.03.2023 02:00";"21,54";"21,54";"21,54";"21,54"
"1677805200";"03.03.2023 03:00";"22";"22";"22";"22"
"1677808800";"03.03.2023 04:00";"39,61";"39,61";"22,52";"39,61"
"1677812400";"03.03.2023 05:00";"101,75";"101,75";"23,49";"101,75"
