"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1585710000";"01.04.2020 06:00";"11,12";"11,12";"11,12";"11,12"
"1585713600";"01.04.2020 07:00";"9,9";"9,9";"9,9";"9,9"
"1585717200";"01.04.2020 08:00";"16,32";"16,32";"16,32";"16,32"
"1585720800";"01.04.2020 09:00";"26,64";"26,64";"26,64";"26,64"
"1585724400";"01.04.2020 10:00";"21,9";"21,9";"21,9";"21,9"
"1585728000";"01.04.2020 11:00";"26,09";"26,09";"24,05";"26,09"
"1585731600";"01.04.2020 12:00";"26,02";"26,02";"26,02";"26,02"
"1585735200";"01.04.2020 13:00";"24,32";"24,32";"24,32";"24,32"
"1585738800";"01.04.2020 14:00";"23,29";"23,29";"23,29";"23,29"
"1585742400";"01.04.2020 15:00";"23,33";"23,33";"23,33";"23,33"
"1585746000";"01.04.2020 16:00";"17,61";"17,61";"17,61";"17,61"
"1585749600";"01.04.2020 17:00";"18,2";"18,2";"18,2";"18,2"
"1585753200";"01.04.2020 18:00";"20,67";"20,67";"20,67";"20,67"
"1585756800";"01.04.2020 19:00";"27,31";"27,31";"27,31";"27,31"
"1585760400";"01.04.2020 20:00";"28,09";"28,09";"28,09";"28,09"
"1585764000";"01.04.2020 21:00";"20,16";"20,16";"20,16";"20,16"
"1585767600";"01.04.2020 22:00";"13,99";"13,99";"13,99";"13,99"
"1585771200";"01.04.2020 23:00";"14,81";"10";"14,81";"14,81"
"1585774800";"02.04.2020 00:00";"11,98";"11,98";"11,98";"11,98"
"1585778400";"02.04.2020 01:00";"35,74";"4,23";"35,74";"35,74"
"1585782000";"02.04.2020 02:00";"23,6";"4,15";"23,6";"23,6"
"1585785600";"02.04.2020 03:00";"20,62";"4,15";"20,62";"20,62"
"1585789200";"02.04.2020 04:00";"21,05";"4,24";"21,05";"21,05"
"1585792800";"02.04.2020 05:00";"10,95";"4,38";"10,95";"10,95"
"1585796400";"02.04.2020 06:00";"18,24";"18,24";"18,24";"18,24"
"1585800000";"02.04.2020 07:00";"19,05";"19,05";"19,05";"19,05"
"1585803600";"02.04.2020 08:00";"33,01";"33,01";"33,01";"33,01"
"1585807200";"02.04.2020 09:00";"28,04";"28,04";"28,04";"28,04"
"1585810800";"02.04.2020 10:00";"28,07";"28,07";"28,07";"28,07"
"1585814400";"02.04.2020 11:00";"28,1";"28,1";"28,1";"28,1"
"1585818000";"02.04.2020 12:00";"31,06";"31,06";"31,06";"31,06"
"1585821600";"02.04.2020 13:00";"28,05";"28,05";"28,05";"28,05"
"1585825200";"02.04.2020 14:00";"26,13";"26,13";"26,13";"26,13"
"1585828800";"02.04.2020 15:00";"26,45";"26,45";"26,45";"26,45"
"1585832400";"02.04.2020 16:00";"25,41";"25,41";"25,41";"25,41"
"1585836000";"02.04.2020 17:00";"24,71";"24,71";"24,71";"24,71"
"1585839600";"02.04.2020 18:00";"25,19";"25,19";"25,19";"25,19"
"1585843200";"02.04.2020 19:00";"28,06";"28,06";"28,06";"28,06"
"1585846800";"02.04.2020 20:00";"34,21";"34,21";"34,21";"34,21"
"1585850400";"02.04.2020 21:00";"29,47";"29,47";"29,47";"29,47"
"1585854000";"02.04.2020 22:00";"28,1";"28,1";"28,1";"28,1"
"1585857600";"02.04.2020 23:00";"17,13";"17,13";"17,13";"17,13"
"1585861200";"03.04.2020 00:00";"8,03";"8,03";"8,03";"8,03"
"1585864800";"03.04.2020 01:00";"19";"19";"11,15";"19"
"1585868400";"03.04.2020 02:00";"6,77";"6,77";"6,77";"6,77"
"1585872000";"03.04.2020 03:00";"5,56";"5,56";"5,56";"5,56"
"1585875600";"03.04.2020 04:00";"8,26";"8,26";"8,26";"8,26"
"1585879200";"03.04.2020 05:00";"9,32";"9,32";"9,32";"9,32"
"1585882800";"03.04.2020 06:00";"13,27";"13,27";"13,27";"13,27"
"1585886400";"03.04.2020 07:00";"13,97";"13,97";"13,97";"13,97"
"1585890000";"03.04.2020 08:00";"12,21";"12,21";"12,21";"12,21"
"1585893600";"03.04.2020 09:00";"15,94";"15,94";"15,94";"15,94"
"1585897200";"03.04.2020 10:00";"17,68";"17,68";"17,68";"17,68"
"1585900800";"03.04.2020 11:00";"25,86";"25,86";"25,86";"25,86"
"1585904400";"03.04.2020 12:00";"23,09";"23,09";"23,09";"23,09"
"1585908000";"03.04.2020 13:00";"21,84";"21,84";"21,84";"21,84"
"1585911600";"03.04.2020 14:00";"22,09";"22,09";"22,09";"22,09"
"1585915200";"03.04.2020 15:00";"17,91";"17,91";"17,91";"17,91"
"1585918800";"03.04.2020 16:00";"21,35";"21,35";"21,35";"21,35"
"1585922400";"03.04.2020 17:00";"9,63";"9,63";"9,63";"9,63"
"1585926000";"03.04.2020 18:00";"16,45";"16,45";"16,45";"16,45"
"1585929600";"03.04.2020 19:00";"17";"17";"17";"17"
"1585933200";"03.04.2020 20:00";"27,2";"27,2";"20,2";"27,2"
"1585936800";"03.04.2020 21:00";"27,16";"27,16";"16,93";"27,16"
"1585940400";"03.04.2020 22:00";"17,27";"17,27";"17,27";"17,27"
"1585944000";"03.04.2020 23:00";"28,02";"28,02";"18,04";"28,02"
"1585947600";"04.04.2020 00:00";"15,44";"15,44";"15,44";"15,44"
"1585951200";"04.04.2020 01:00";"18";"18";"18";"18"
"1585954800";"04.04.2020 02:00";"14,01";"14,01";"14,01";"14,01"
"1585958400";"04.04.2020 03:00";"10,08";"10,08";"10,08";"10,08"
"1585962000";"04.04.2020 04:00";"10,07";"10,07";"10,07";"10,07"
"1585965600";"04.04.2020 05:00";"11,62";"11,62";"11,62";"11,62"
"1585969200";"04.04.2020 06:00";"14";"14";"14";"14"
"1585972800";"04.04.2020 07:00";"10,04";"10,04";"10,04";"10,04"
"1585976400";"04.04.2020 08:00";"18,72";"18,72";"18,72";"18,72"
"1585980000";"04.04.2020 09:00";"24,04";"24,04";"24,04";"24,04"
"1585983600";"04.04.2020 10:00";"26,51";"26,51";"26,51";"26,51"
"1585987200";"04.04.2020 11:00";"29,72";"29,72";"29,72";"29,72"
"1585990800";"04.04.2020 12:00";"25,06";"25,06";"25,06";"25,06"
"1585994400";"04.04.2020 13:00";"24,03";"24,03";"24,03";"24,03"
"1585998000";"04.04.2020 14:00";"20,04";"20,04";"20,04";"20,04"
"1586001600";"04.04.2020 15:00";"18,94";"18,94";"18,94";"18,94"
"1586005200";"04.04.2020 16:00";"14,97";"14,97";"14,97";"14,97"
"1586008800";"04.04.2020 17:00";"13,81";"13,81";"13,81";"13,81"
"1586012400";"04.04.2020 18:00";"17,44";"17,44";"17,44";"17,44"
"1586016000";"04.04.2020 19:00";"20,5";"20,5";"20,5";"20,5"
"1586019600";"04.04.2020 20:00";"27,69";"27,69";"27,69";"27,69"
"1586023200";"04.04.2020 21:00";"27,03";"27,03";"27,03";"27,03"
"1586026800";"04.04.2020 22:00";"26,43";"26,43";"22,88";"26,43"
"1586030400";"04.04.2020 23:00";"30,5";"30,5";"30,5";"30,5"
"1586034000";"05.04.2020 00:00";"18,45";"18,45";"18,45";"18,45"
"1586037600";"05.04.2020 01:00";"16,05";"16,05";"4,94";"16,05"
"1586041200";"05.04.2020 02:00";"14,05";"14,05";"4,86";"14,05"
"1586044800";"05.04.2020 03:00";"12,06";"12,06";"4,96";"12,06"
"1586048400";"05.04.2020 04:00";"12,03";"12,03";"6,2";"12,03"
"1586052000";"05.04.2020 05:00";"12,03";"12,03";"6,98";"12,03"
"1586055600";"05.04.2020 06:00";"4,75";"4,75";"4,75";"4,75"
"1586059200";"05.04.2020 07:00";"4,63";"4,63";"4,63";"4,63"
"1586062800";"05.04.2020 08:00";"4,67";"4,67";"4,67";"4,67"
"1586066400";"05.04.2020 09:00";"9,32";"9,32";"9,32";"9,32"
"1586070000";"05.04.2020 10:00";"27,09";"27,09";"9,01";"27,09"
"1586073600";"05.04.2020 11:00";"27,08";"27,08";"8,5";"27,08"
"1586077200";"05.04.2020 12:00";"27,06";"27,06";"8,89";"27,06"
"1586080800";"05.04.2020 13:00";"27,04";"27,04";"8,68";"27,04"
"1586084400";"05.04.2020 14:00";"27,02";"27,02";"6,38";"27,02"
"1586088000";"05.04.2020 15:00";"27,03";"27,03";"5,7";"27,03"
"1586091600";"05.04.2020 16:00";"27,01";"27,01";"6,84";"27,01"
"1586095200";"05.04.2020 17:00";"27,01";"27,01";"9,8";"27,01"
"1586098800";"05.04.2020 18:00";"27,04";"27,04";"12,52";"27,04"
"1586102400";"05.04.2020 19:00";"27,04";"27,04";"16,92";"27,04"
"1586106000";"05.04.2020 20:00";"27,96";"27,96";"18,13";"27,96"
"1586109600";"05.04.2020 21:00";"30,52";"30,52";"18,32";"30,52"
"1586113200";"05.04.2020 22:00";"27,03";"27,03";"25,05";"27,03"
"1586116800";"05.04.2020 23:00";"23,46";"23,46";"23,46";"23,46"
"1586120400";"06.04.2020 00:00";"14,29";"14,29";"14,29";"14,29"
"1586124000";"06.04.2020 01:00";"8,31";"8,31";"8,31";"8,31"
"1586127600";"06.04.2020 02:00";"8,29";"8,29";"8,29";"8,29"
"1586131200";"06.04.2020 03:00";"7,75";"7,75";"7,75";"7,75"
"1586134800";"06.04.2020 04:00";"7,54";"7,54";"7,54";"7,54"
"1586138400";"06.04.2020 05:00";"11,47";"11,47";"11,47";"11,47"
"1586142000";"06.04.2020 06:00";"20,07";"20,07";"20,07";"20,07"
"1586145600";"06.04.2020 07:00";"22,69";"22,69";"22,69";"22,69"
"1586149200";"06.04.2020 08:00";"32,02";"32,02";"32,02";"32,02"
"1586152800";"06.04.2020 09:00";"32,06";"32,06";"32,06";"32,06"
"1586156400";"06.04.2020 10:00";"40,61";"40,61";"40,61";"40,61"
"1586160000";"06.04.2020 11:00";"40,62";"40,62";"40,62";"40,62"
"1586163600";"06.04.2020 12:00";"33,61";"33,61";"33,61";"33,61"
"1586167200";"06.04.2020 13:00";"32,07";"32,07";"21,21";"32,07"
"1586170800";"06.04.2020 14:00";"32,07";"32,07";"19,52";"32,07"
"1586174400";"06.04.2020 15:00";"32,07";"32,07";"19,89";"32,07"
"1586178000";"06.04.2020 16:00";"28,09";"28,09";"15,99";"28,09"
"1586181600";"06.04.2020 17:00";"28,06";"28,06";"13,93";"28,06"
"1586185200";"06.04.2020 18:00";"28,06";"28,06";"12,75";"28,06"
"1586188800";"06.04.2020 19:00";"28,08";"28,08";"11,66";"28,08"
"1586192400";"06.04.2020 20:00";"32";"32";"12,3";"32"
"1586196000";"06.04.2020 21:00";"32,03";"32,03";"8,86";"32,03"
"1586199600";"06.04.2020 22:00";"24,07";"24,07";"7,84";"24,07"
"1586203200";"06.04.2020 23:00";"4,28";"4,28";"4,28";"4,28"
"1586206800";"07.04.2020 00:00";"4,05";"4,05";"4,05";"4,05"
"1586210400";"07.04.2020 01:00";"3,85";"3,85";"3,85";"3,85"
"1586214000";"07.04.2020 02:00";"3,79";"3,79";"3,79";"3,79"
"1586217600";"07.04.2020 03:00";"3,77";"3,77";"3,77";"3,77"
"1586221200";"07.04.2020 04:00";"3,88";"3,88";"3,88";"3,88"
"1586224800";"07.04.2020 05:00";"4";"4";"4";"4"
"1586228400";"07.04.2020 06:00";"4,22";"4,22";"4,22";"4,22"
"1586232000";"07.04.2020 07:00";"5";"5";"5";"5"
"1586235600";"07.04.2020 08:00";"28,09";"28,09";"28,09";"28,09"
"1586239200";"07.04.2020 09:00";"30,57";"30,57";"30,57";"30,57"
"1586242800";"07.04.2020 10:00";"23,66";"23,66";"23,66";"23,66"
"1586246400";"07.04.2020 11:00";"22,08";"22,08";"18,92";"22,08"
"1586250000";"07.04.2020 12:00";"22,03";"22,03";"17,61";"22,03"
"1586253600";"07.04.2020 13:00";"22,02";"22,02";"15,78";"22,02"
"1586257200";"07.04.2020 14:00";"22,04";"22,04";"18,23";"22,04"
"1586260800";"07.04.2020 15:00";"22,06";"22,06";"17,97";"22,06"
"1586264400";"07.04.2020 16:00";"22,04";"22,04";"19,57";"22,04"
"1586268000";"07.04.2020 17:00";"22";"22";"20,6";"22"
"1586271600";"07.04.2020 18:00";"22,03";"22,03";"16,81";"22,03"
"1586275200";"07.04.2020 19:00";"13,48";"13,48";"13,48";"13,48"
"1586278800";"07.04.2020 20:00";"22,04";"22,04";"12,74";"22,04"
"1586282400";"07.04.2020 21:00";"22,08";"22,08";"12,71";"22,08"
"1586286000";"07.04.2020 22:00";"28,02";"28,02";"9,99";"28,02"
"1586289600";"07.04.2020 23:00";"28,03";"28,03";"10,63";"28,03"
"1586293200";"08.04.2020 00:00";"17,44";"17,44";"7,17";"17,44"
"1586296800";"08.04.2020 01:00";"20,04";"20,04";"4,38";"4,38"
"1586300400";"08.04.2020 02:00";"16,07";"16,07";"4,25";"4,25"
"1586304000";"08.04.2020 03:00";"16,09";"16,09";"4,19";"4,19"
"1586307600";"08.04.2020 04:00";"19,39";"19,39";"4,2";"4,2"
"1586311200";"08.04.2020 05:00";"20,07";"20,07";"4,29";"20,07"
"1586314800";"08.04.2020 06:00";"24,08";"24,08";"7,06";"24,08"
"1586318400";"08.04.2020 07:00";"28,63";"28,63";"11,93";"28,63"
"1586322000";"08.04.2020 08:00";"29,7";"29,7";"20,71";"29,7"
"1586325600";"08.04.2020 09:00";"29,08";"29,08";"28,28";"29,08"
"1586329200";"08.04.2020 10:00";"25,91";"25,91";"20,04";"25,91"
"1586332800";"08.04.2020 11:00";"24,05";"24,05";"18,77";"24,05"
"1586336400";"08.04.2020 12:00";"24";"24";"15,53";"24"
"1586340000";"08.04.2020 13:00";"23,87";"23,87";"12,69";"23,87"
"1586343600";"08.04.2020 14:00";"23,84";"23,84";"10,79";"23,84"
"1586347200";"08.04.2020 15:00";"24,02";"24,02";"8,95";"24,02"
"1586350800";"08.04.2020 16:00";"24,01";"24,01";"7,05";"24,01"
"1586354400";"08.04.2020 17:00";"23,84";"23,84";"7,02";"23,84"
"1586358000";"08.04.2020 18:00";"25,28";"25,28";"7,91";"25,28"
"1586361600";"08.04.2020 19:00";"24,08";"24,08";"11,45";"24,08"
"1586365200";"08.04.2020 20:00";"29,02";"29,02";"11,37";"29,02"
"1586368800";"08.04.2020 21:00";"29,07";"29,07";"9,09";"29,07"
"1586372400";"08.04.2020 22:00";"24,08";"24,08";"10,79";"24,08"
"1586376000";"08.04.2020 23:00";"28,08";"28,08";"11,17";"28,08"
"1586379600";"09.04.2020 00:00";"17,2";"17,2";"9,06";"9,06"
"1586383200";"09.04.2020 01:00";"4,65";"4,65";"4,65";"4,65"
"1586386800";"09.04.2020 02:00";"4,17";"4,17";"4,17";"4,17"
"1586390400";"09.04.2020 03:00";"4,13";"4,13";"4,13";"4,13"
"1586394000";"09.04.2020 04:00";"4,17";"4,17";"4,17";"4,17"
"1586397600";"09.04.2020 05:00";"4,31";"4,31";"4,31";"4,31"
"1586401200";"09.04.2020 06:00";"10,94";"10,94";"10,94";"10,94"
"1586404800";"09.04.2020 07:00";"11,93";"11,93";"11,93";"11,93"
"1586408400";"09.04.2020 08:00";"27,06";"27,06";"18,91";"27,06"
"1586412000";"09.04.2020 09:00";"28,59";"28,59";"28,59";"28,59"
"1586415600";"09.04.2020 10:00";"27,03";"27,03";"19,53";"27,03"
"1586419200";"09.04.2020 11:00";"27,03";"27,03";"22,66";"27,03"
"1586422800";"09.04.2020 12:00";"24,08";"24,08";"23,25";"24,08"
"1586426400";"09.04.2020 13:00";"24,05";"24,05";"21,71";"24,05"
"1586430000";"09.04.2020 14:00";"27,01";"27,01";"18,95";"27,01"
"1586433600";"09.04.2020 15:00";"27,01";"27,01";"17,12";"27,01"
"1586437200";"09.04.2020 16:00";"9,54";"9,54";"9,54";"9,54"
"1586440800";"09.04.2020 17:00";"7,42";"7,42";"7,42";"7,42"
"1586444400";"09.04.2020 18:00";"7,9";"7,9";"7,9";"7,9"
"1586448000";"09.04.2020 19:00";"24,04";"24,04";"16,75";"24,04"
"1586451600";"09.04.2020 20:00";"27,05";"27,05";"18,96";"27,05"
"1586455200";"09.04.2020 21:00";"27,09";"27,09";"18,11";"27,09"
"1586458800";"09.04.2020 22:00";"27,08";"27,08";"16,01";"27,08"
"1586462400";"09.04.2020 23:00";"27,08";"27,08";"16,04";"27,08"
"1586466000";"10.04.2020 00:00";"16,94";"16,94";"15,18";"16,94"
"1586469600";"10.04.2020 01:00";"14,01";"14,01";"14,01";"14,01"
"1586473200";"10.04.2020 02:00";"7,1";"7,1";"7,1";"7,1"
"1586476800";"10.04.2020 03:00";"7,03";"7,03";"7,03";"7,03"
"1586480400";"10.04.2020 04:00";"7,05";"7,05";"7,05";"7,05"
"1586484000";"10.04.2020 05:00";"9,04";"9,04";"9,04";"9,04"
"1586487600";"10.04.2020 06:00";"14,07";"14,07";"7,22";"14,07"
"1586491200";"10.04.2020 07:00";"26,41";"26,41";"9,86";"26,41"
"1586494800";"10.04.2020 08:00";"29,49";"29,49";"13,37";"29,49"
"1586498400";"10.04.2020 09:00";"29,5";"29,5";"16,28";"29,5"
"1586502000";"10.04.2020 10:00";"40,17";"40,17";"16,54";"40,17"
"1586505600";"10.04.2020 11:00";"29,49";"29,49";"14,98";"29,49"
"1586509200";"10.04.2020 12:00";"34,58";"34,58";"12,88";"34,58"
"1586512800";"10.04.2020 13:00";"29,43";"29,43";"11,87";"29,43"
"1586516400";"10.04.2020 14:00";"26,29";"26,29";"12,64";"26,29"
"1586520000";"10.04.2020 15:00";"24,35";"24,35";"12,93";"24,35"
"1586523600";"10.04.2020 16:00";"14,28";"14,28";"14,28";"14,28"
"1586527200";"10.04.2020 17:00";"29,47";"29,47";"13,67";"29,47"
"1586530800";"10.04.2020 18:00";"30,86";"30,86";"17,32";"30,86"
"1586534400";"10.04.2020 19:00";"32,42";"32,42";"21,54";"32,42"
"1586538000";"10.04.2020 20:00";"30,68";"30,68";"20,72";"30,68"
"1586541600";"10.04.2020 21:00";"33,99";"33,99";"23,58";"33,99"
"1586545200";"10.04.2020 22:00";"30,82";"30,82";"21,25";"30,82"
"1586548800";"10.04.2020 23:00";"26,28";"26,28";"18,85";"26,28"
"1586552400";"11.04.2020 00:00";"17,03";"17,03";"13,77";"17,03"
"1586556000";"11.04.2020 01:00";"10,12";"10,12";"10,12";"10,12"
"1586559600";"11.04.2020 02:00";"6,96";"6,96";"6,96";"6,96"
"1586563200";"11.04.2020 03:00";"5,6";"5,6";"5,6";"5,6"
"1586566800";"11.04.2020 04:00";"7,3";"7,3";"7,3";"7,3"
"1586570400";"11.04.2020 05:00";"8,97";"8,97";"8,97";"8,97"
"1586574000";"11.04.2020 06:00";"13,48";"13,48";"13,48";"13,48"
"1586577600";"11.04.2020 07:00";"18,06";"18,06";"18,06";"18,06"
"1586581200";"11.04.2020 08:00";"20,01";"20,01";"20,01";"20,01"
"1586584800";"11.04.2020 09:00";"24,44";"24,44";"24,44";"24,44"
"1586588400";"11.04.2020 10:00";"20,82";"20,82";"20,82";"20,82"
"1586592000";"11.04.2020 11:00";"16,17";"16,17";"16,17";"16,17"
"1586595600";"11.04.2020 12:00";"17,25";"17,25";"17,25";"17,25"
"1586599200";"11.04.2020 13:00";"18,77";"18,77";"18,77";"18,77"
"1586602800";"11.04.2020 14:00";"17";"17";"17";"17"
"1586606400";"11.04.2020 15:00";"17,59";"17,59";"17,59";"17,59"
"1586610000";"11.04.2020 16:00";"18,53";"18,53";"18,53";"18,53"
"1586613600";"11.04.2020 17:00";"15,06";"15,06";"15,06";"15,06"
"1586617200";"11.04.2020 18:00";"19,52";"19,52";"19,52";"19,52"
"1586620800";"11.04.2020 19:00";"22,72";"22,72";"22,72";"22,72"
"1586624400";"11.04.2020 20:00";"19,97";"19,97";"19,97";"19,97"
"1586628000";"11.04.2020 21:00";"22,76";"22,76";"22,76";"22,76"
"1586631600";"11.04.2020 22:00";"18,45";"18,45";"18,45";"18,45"
"1586635200";"11.04.2020 23:00";"15,84";"15,84";"15,84";"15,84"
"1586638800";"12.04.2020 00:00";"11,14";"11,14";"11,14";"11,14"
"1586642400";"12.04.2020 01:00";"6,45";"6,45";"6,45";"6,45"
"1586646000";"12.04.2020 02:00";"4,23";"4,23";"4,23";"4,23"
"1586649600";"12.04.2020 03:00";"4,11";"4,11";"4,11";"4,11"
"1586653200";"12.04.2020 04:00";"4,05";"4,05";"4,05";"4,05"
"1586656800";"12.04.2020 05:00";"3,98";"3,98";"3,98";"3,98"
"1586660400";"12.04.2020 06:00";"4";"4";"4";"4"
"1586664000";"12.04.2020 07:00";"3,91";"3,91";"3,91";"3,91"
"1586667600";"12.04.2020 08:00";"4,25";"4,25";"4,25";"4,25"
"1586671200";"12.04.2020 09:00";"4,48";"4,48";"4,48";"4,48"
"1586674800";"12.04.2020 10:00";"4,58";"4,58";"4,58";"4,58"
"1586678400";"12.04.2020 11:00";"4,48";"4,48";"4,48";"4,48"
"1586682000";"12.04.2020 12:00";"4,2";"4,2";"4,2";"4,2"
"1586685600";"12.04.2020 13:00";"4,01";"4,01";"3,8";"4,01"
"1586689200";"12.04.2020 14:00";"4,09";"4,09";"3,18";"4,09"
"1586692800";"12.04.2020 15:00";"4,07";"4,07";"2,79";"4,07"
"1586696400";"12.04.2020 16:00";"4,07";"4,07";"2,93";"4,07"
"1586700000";"12.04.2020 17:00";"4,08";"4,08";"3";"4,08"
"1586703600";"12.04.2020 18:00";"4,06";"4,06";"3,67";"4,06"
"1586707200";"12.04.2020 19:00";"4,03";"4,03";"4,03";"4,03"
"1586710800";"12.04.2020 20:00";"4,1";"4,1";"4,1";"4,1"
"1586714400";"12.04.2020 21:00";"4,21";"4,21";"4,21";"4,21"
"1586718000";"12.04.2020 22:00";"5,32";"5,32";"5,32";"5,32"
"1586721600";"12.04.2020 23:00";"3,82";"3,82";"3,82";"3,82"
"1586725200";"13.04.2020 00:00";"3,43";"3,43";"3,43";"3,43"
"1586728800";"13.04.2020 01:00";"2,9";"2,9";"2,9";"2,9"
"1586732400";"13.04.2020 02:00";"1,65";"1,65";"1,65";"1,65"
"1586736000";"13.04.2020 03:00";"1,72";"1,72";"1,72";"1,72"
"1586739600";"13.04.2020 04:00";"1,24";"1,24";"1,24";"1,24"
"1586743200";"13.04.2020 05:00";"1,4";"1,4";"1,4";"1,4"
"1586746800";"13.04.2020 06:00";"2,7";"2,7";"2,7";"2,7"
"1586750400";"13.04.2020 07:00";"2,84";"2,84";"2,84";"2,84"
"1586754000";"13.04.2020 08:00";"5,73";"5,73";"5,73";"5,73"
"1586757600";"13.04.2020 09:00";"7,05";"7,05";"7,05";"7,05"
"1586761200";"13.04.2020 10:00";"9,37";"9,37";"9,37";"9,37"
"1586764800";"13.04.2020 11:00";"9,39";"9,39";"9,39";"9,39"
"1586768400";"13.04.2020 12:00";"8,55";"8,55";"8,55";"8,55"
"1586772000";"13.04.2020 13:00";"7";"7";"7";"7"
"1586775600";"13.04.2020 14:00";"7,38";"7,38";"7,38";"7,38"
"1586779200";"13.04.2020 15:00";"7,44";"7,44";"7,44";"7,44"
"1586782800";"13.04.2020 16:00";"6,7";"6,7";"6,7";"6,7"
"1586786400";"13.04.2020 17:00";"5,88";"5,88";"5,88";"5,88"
"1586790000";"13.04.2020 18:00";"5,68";"5,68";"5,68";"5,68"
"1586793600";"13.04.2020 19:00";"7,43";"7,43";"7,43";"7,43"
"1586797200";"13.04.2020 20:00";"9,61";"9,61";"9,61";"9,61"
"1586800800";"13.04.2020 21:00";"7,69";"7,69";"7,69";"7,69"
"1586804400";"13.04.2020 22:00";"10,16";"10,16";"10,16";"10,16"
"1586808000";"13.04.2020 23:00";"6,08";"6,08";"6,08";"6,08"
"1586811600";"14.04.2020 00:00";"5,04";"5,04";"5,04";"5,04"
"1586815200";"14.04.2020 01:00";"3,79";"3,79";"3,79";"3,79"
"1586818800";"14.04.2020 02:00";"4,11";"4,11";"4,11";"4,11"
"1586822400";"14.04.2020 03:00";"3,81";"3,81";"3,81";"3,81"
"1586826000";"14.04.2020 04:00";"3,86";"3,86";"3,86";"3,86"
"1586829600";"14.04.2020 05:00";"4,49";"4,49";"4,49";"4,49"
"1586833200";"14.04.2020 06:00";"11,42";"11,42";"11,42";"11,42"
"1586836800";"14.04.2020 07:00";"30,06";"30,06";"37,13";"37,13"
"1586840400";"14.04.2020 08:00";"33,56";"33,56";"42,23";"42,23"
"1586844000";"14.04.2020 09:00";"31,14";"31,14";"31,14";"31,14"
"1586847600";"14.04.2020 10:00";"35,57";"35,57";"35,57";"35,57"
"1586851200";"14.04.2020 11:00";"32,81";"32,81";"32,81";"32,81"
"1586854800";"14.04.2020 12:00";"34,31";"34,31";"34,31";"34,31"
"1586858400";"14.04.2020 13:00";"24,22";"24,22";"24,22";"24,22"
"1586862000";"14.04.2020 14:00";"20,03";"20,03";"20,03";"20,03"
"1586865600";"14.04.2020 15:00";"4,86";"4,86";"17,51";"17,51"
"1586869200";"14.04.2020 16:00";"4,79";"4,79";"19,8";"19,8"
"1586872800";"14.04.2020 17:00";"24,05";"24,05";"24,05";"24,05"
"1586876400";"14.04.2020 18:00";"25,02";"25,02";"39,04";"39,04"
"1586880000";"14.04.2020 19:00";"26,18";"26,18";"51,12";"51,12"
"1586883600";"14.04.2020 20:00";"37,34";"37,34";"109,11";"109,11"
"1586887200";"14.04.2020 21:00";"38,95";"38,95";"38,95";"38,95"
"1586890800";"14.04.2020 22:00";"38,51";"30,69";"38,51";"38,51"
"1586894400";"14.04.2020 23:00";"28,11";"27,04";"28,11";"28,11"
"1586898000";"15.04.2020 00:00";"20,94";"17,32";"20,94";"20,94"
"1586901600";"15.04.2020 01:00";"19,98";"19,98";"19,98";"19,98"
"1586905200";"15.04.2020 02:00";"19,92";"19,92";"19,92";"19,92"
"1586908800";"15.04.2020 03:00";"19,9";"19,9";"19,9";"19,9"
"1586912400";"15.04.2020 04:00";"17,73";"17,73";"17,73";"17,73"
"1586916000";"15.04.2020 05:00";"19,96";"19,96";"19,96";"19,96"
"1586919600";"15.04.2020 06:00";"41,55";"20,07";"41,55";"41,55"
"1586923200";"15.04.2020 07:00";"44,71";"44,71";"65,28";"65,28"
"1586926800";"15.04.2020 08:00";"39,88";"39,88";"70,22";"70,22"
"1586930400";"15.04.2020 09:00";"59,57";"59,57";"59,57";"59,57"
"1586934000";"15.04.2020 10:00";"42,27";"42,27";"42,27";"42,27"
"1586937600";"15.04.2020 11:00";"42,28";"42,28";"42,28";"42,28"
"1586941200";"15.04.2020 12:00";"42,23";"42,23";"42,23";"42,23"
"1586944800";"15.04.2020 13:00";"42,24";"42,24";"42,24";"42,24"
"1586948400";"15.04.2020 14:00";"42,22";"42,22";"42,22";"42,22"
"1586952000";"15.04.2020 15:00";"29,6";"29,6";"29,6";"29,6"
"1586955600";"15.04.2020 16:00";"30,02";"30,02";"30,02";"30,02"
"1586959200";"15.04.2020 17:00";"40,53";"40,53";"40,53";"40,53"
"1586962800";"15.04.2020 18:00";"42,22";"42,22";"42,22";"42,22"
"1586966400";"15.04.2020 19:00";"42,21";"42,21";"42,21";"42,21"
"1586970000";"15.04.2020 20:00";"45,82";"45,82";"45,82";"45,82"
"1586973600";"15.04.2020 21:00";"30";"30";"30";"30"
"1586977200";"15.04.2020 22:00";"24,05";"24,05";"24,05";"24,05"
"1586980800";"15.04.2020 23:00";"21,72";"19,96";"21,72";"21,72"
"1586984400";"16.04.2020 00:00";"17,87";"17,87";"17,87";"17,87"
"1586988000";"16.04.2020 01:00";"11,98";"11,98";"11,98";"11,98"
"1586991600";"16.04.2020 02:00";"12,74";"12,74";"12,74";"12,74"
"1586995200";"16.04.2020 03:00";"12,57";"12,57";"12,57";"12,57"
"1586998800";"16.04.2020 04:00";"13,62";"13,62";"13,62";"13,62"
