"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1521194400";"16.03.2018 12:00";"44,11";"44,11";"44,11";"44,11"
"1521198000";"16.03.2018 13:00";"43,88";"43,88";"43,88";"43,88"
"1521201600";"16.03.2018 14:00";"43,63";"43,63";"43,63";"43,63"
"1521205200";"16.03.2018 15:00";"41,91";"41,91";"41,91";"41,91"
"1521208800";"16.03.2018 16:00";"41,2";"41,2";"41,2";"41,2"
"1521212400";"16.03.2018 17:00";"40,95";"40,95";"40,95";"40,95"
"1521216000";"16.03.2018 18:00";"42,48";"42,48";"42,48";"42,48"
"1521219600";"16.03.2018 19:00";"45,06";"45,06";"45,06";"45,06"
"1521223200";"16.03.2018 20:00";"42,85";"42,85";"42,85";"42,85"
"1521226800";"16.03.2018 21:00";"41,14";"41,14";"41,14";"41,14"
"1521230400";"16.03.2018 22:00";"39,54";"39,54";"39,54";"39,54"
"1521234000";"16.03.2018 23:00";"38,04";"38,04";"38,04";"38,04"
"1521237600";"17.03.2018 00:00";"37,86";"37,86";"37,86";"37,86"
"1521241200";"17.03.2018 01:00";"38,59";"38,59";"38,59";"38,59"
"1521244800";"17.03.2018 02:00";"38,3";"38,3";"38,3";"38,3"
"1521248400";"17.03.2018 03:00";"38,1";"38,1";"38,1";"38,1"
"1521252000";"17.03.2018 04:00";"37,88";"37,88";"37,88";"37,88"
"1521255600";"17.03.2018 05:00";"37,66";"37,66";"37,66";"37,66"
"1521259200";"17.03.2018 06:00";"37,9";"37,9";"37,9";"37,9"
"1521262800";"17.03.2018 07:00";"37,95";"37,95";"37,95";"37,95"
"1521266400";"17.03.2018 08:00";"38,12";"38,12";"38,12";"38,12"
"1521270000";"17.03.2018 09:00";"38,4";"38,4";"38,4";"38,4"
"1521273600";"17.03.2018 10:00";"38,72";"38,72";"38,72";"38,72"
"1521277200";"17.03.2018 11:00";"38,84";"38,84";"38,84";"38,84"
"1521280800";"17.03.2018 12:00";"38,24";"38,24";"38,24";"38,24"
"1521284400";"17.03.2018 13:00";"37,81";"37,81";"37,81";"37,81"
"1521288000";"17.03.2018 14:00";"37,57";"37,57";"37,57";"37,57"
"1521291600";"17.03.2018 15:00";"37,22";"37,22";"37,22";"37,22"
"1521295200";"17.03.2018 16:00";"36,78";"36,78";"36,78";"36,78"
"1521298800";"17.03.2018 17:00";"36,83";"36,83";"36,83";"36,83"
"1521302400";"17.03.2018 18:00";"37,93";"37,93";"37,93";"37,93"
"1521306000";"17.03.2018 19:00";"39,47";"39,47";"39,47";"39,47"
"1521309600";"17.03.2018 20:00";"38,95";"38,95";"38,95";"38,95"
"1521313200";"17.03.2018 21:00";"37,78";"37,78";"37,78";"37,78"
"1521316800";"17.03.2018 22:00";"37,5";"37,5";"37,5";"37,5"
"1521320400";"17.03.2018 23:00";"37,63";"37,63";"37,63";"37,63"
"1521324000";"18.03.2018 00:00";"37,28";"37,28";"37,28";"37,28"
"1521327600";"18.03.2018 01:00";"37,75";"37,75";"37,75";"37,75"
"1521331200";"18.03.2018 02:00";"37,44";"37,44";"37,44";"37,44"
"1521334800";"18.03.2018 03:00";"37,31";"37,31";"37,31";"37,31"
"1521338400";"18.03.2018 04:00";"37,37";"37,37";"37,37";"37,37"
"1521342000";"18.03.2018 05:00";"37,36";"37,36";"37,36";"37,36"
"1521345600";"18.03.2018 06:00";"37,14";"37,14";"37,14";"37,14"
"1521349200";"18.03.2018 07:00";"35,88";"35,88";"35,88";"35,88"
"1521352800";"18.03.2018 08:00";"36,56";"36,56";"36,56";"36,56"
"1521356400";"18.03.2018 09:00";"37,03";"37,03";"37,03";"37,03"
"1521360000";"18.03.2018 10:00";"37,74";"37,74";"37,74";"37,74"
"1521363600";"18.03.2018 11:00";"37,39";"37,39";"37,39";"37,39"
"1521367200";"18.03.2018 12:00";"36,98";"36,98";"36,98";"36,98"
"1521370800";"18.03.2018 13:00";"36,27";"36,27";"36,27";"36,27"
"1521374400";"18.03.2018 14:00";"35,64";"35,64";"35,64";"35,64"
"1521378000";"18.03.2018 15:00";"35,31";"35,31";"35,31";"35,31"
"1521381600";"18.03.2018 16:00";"35,16";"35,16";"35,16";"35,16"
"1521385200";"18.03.2018 17:00";"36,28";"36,28";"36,28";"36,28"
"1521388800";"18.03.2018 18:00";"37,49";"37,49";"37,49";"37,49"
"1521392400";"18.03.2018 19:00";"40,38";"40,38";"40,38";"40,38"
"1521396000";"18.03.2018 20:00";"41,06";"41,06";"41,06";"41,06"
"1521399600";"18.03.2018 21:00";"39,78";"39,78";"39,78";"39,78"
"1521403200";"18.03.2018 22:00";"38,06";"38,06";"38,06";"38,06"
"1521406800";"18.03.2018 23:00";"38,06";"38,06";"38,06";"38,06"
"1521410400";"19.03.2018 00:00";"36,88";"36,88";"36,88";"36,88"
"1521414000";"19.03.2018 01:00";"34,1";"34,1";"34,1";"34,1"
"1521417600";"19.03.2018 02:00";"33,05";"33,05";"33,05";"33,05"
"1521421200";"19.03.2018 03:00";"33,35";"33,35";"33,35";"33,35"
"1521424800";"19.03.2018 04:00";"34,27";"34,27";"34,27";"34,27"
"1521428400";"19.03.2018 05:00";"36,42";"36,42";"36,42";"36,42"
"1521432000";"19.03.2018 06:00";"39,47";"39,47";"39,47";"39,47"
"1521435600";"19.03.2018 07:00";"43,62";"43,62";"43,62";"43,62"
"1521439200";"19.03.2018 08:00";"52,21";"52,21";"52,21";"52,21"
"1521442800";"19.03.2018 09:00";"60,09";"60,09";"60,09";"60,09"
"1521446400";"19.03.2018 10:00";"52,13";"52,13";"52,13";"52,13"
"1521450000";"19.03.2018 11:00";"47,91";"47,91";"47,91";"47,91"
"1521453600";"19.03.2018 12:00";"45,72";"45,72";"45,72";"45,72"
"1521457200";"19.03.2018 13:00";"45,91";"45,91";"43,2";"43,2"
"1521460800";"19.03.2018 14:00";"42,24";"42,24";"42,24";"42,24"
"1521464400";"19.03.2018 15:00";"41,49";"41,49";"41,49";"41,49"
"1521468000";"19.03.2018 16:00";"41,12";"41,12";"41,12";"41,12"
"1521471600";"19.03.2018 17:00";"41,17";"41,17";"41,17";"41,17"
"1521475200";"19.03.2018 18:00";"42,32";"42,32";"42,32";"42,32"
"1521478800";"19.03.2018 19:00";"47";"47";"44,79";"44,79"
"1521482400";"19.03.2018 20:00";"41,98";"41,98";"41,98";"41,98"
"1521486000";"19.03.2018 21:00";"40,75";"40,75";"40,75";"40,75"
"1521489600";"19.03.2018 22:00";"40";"40";"40";"40"
"1521493200";"19.03.2018 23:00";"39,52";"39,52";"39,52";"39,52"
"1521496800";"20.03.2018 00:00";"37,36";"37,36";"37,36";"37,36"
"1521500400";"20.03.2018 01:00";"38,02";"38,02";"38,02";"38,02"
"1521504000";"20.03.2018 02:00";"37,28";"37,28";"37,28";"37,28"
"1521507600";"20.03.2018 03:00";"37,06";"37,06";"37,06";"37,06"
"1521511200";"20.03.2018 04:00";"36,59";"36,59";"36,59";"36,59"
"1521514800";"20.03.2018 05:00";"36,59";"36,59";"36,59";"36,59"
"1521518400";"20.03.2018 06:00";"38,53";"38,53";"38,53";"38,53"
"1521522000";"20.03.2018 07:00";"41,71";"41,71";"41,71";"41,71"
"1521525600";"20.03.2018 08:00";"49,95";"49,95";"49,95";"49,95"
"1521529200";"20.03.2018 09:00";"50,02";"50,02";"49,85";"49,85"
"1521532800";"20.03.2018 10:00";"50,06";"50,06";"43,42";"43,42"
"1521536400";"20.03.2018 11:00";"50,05";"50,05";"43,15";"43,15"
"1521540000";"20.03.2018 12:00";"50,01";"50,01";"42,56";"42,56"
"1521543600";"20.03.2018 13:00";"50,02";"50,02";"42,09";"42,09"
"1521547200";"20.03.2018 14:00";"47,09";"47,09";"41,72";"41,72"
"1521550800";"20.03.2018 15:00";"46,03";"46,03";"41,4";"41,4"
"1521554400";"20.03.2018 16:00";"41,22";"41,22";"41,22";"41,22"
"1521558000";"20.03.2018 17:00";"41,29";"41,29";"41,29";"41,29"
"1521561600";"20.03.2018 18:00";"45,99";"45,99";"45,99";"45,99"
"1521565200";"20.03.2018 19:00";"56,92";"56,92";"56,92";"56,92"
"1521568800";"20.03.2018 20:00";"63,36";"63,36";"63,36";"63,36"
"1521572400";"20.03.2018 21:00";"50,06";"50,06";"49,91";"49,91"
"1521576000";"20.03.2018 22:00";"45,96";"45,96";"45,96";"45,96"
"1521579600";"20.03.2018 23:00";"41,86";"41,86";"41,86";"41,86"
"1521583200";"21.03.2018 00:00";"39,6";"39,6";"39,6";"39,6"
"1521586800";"21.03.2018 01:00";"39,46";"39,46";"39,46";"39,46"
"1521590400";"21.03.2018 02:00";"39,34";"39,34";"39,34";"39,34"
"1521594000";"21.03.2018 03:00";"39,25";"39,25";"39,25";"39,25"
"1521597600";"21.03.2018 04:00";"38,99";"38,99";"38,99";"38,99"
"1521601200";"21.03.2018 05:00";"39,35";"39,35";"39,35";"39,35"
"1521604800";"21.03.2018 06:00";"40,39";"40,39";"40,39";"40,39"
"1521608400";"21.03.2018 07:00";"42,68";"42,68";"42,68";"42,68"
"1521612000";"21.03.2018 08:00";"52,03";"52,03";"50,04";"50,04"
"1521615600";"21.03.2018 09:00";"62,37";"62,37";"50,42";"50,42"
"1521619200";"21.03.2018 10:00";"57,42";"57,42";"47,76";"47,76"
"1521622800";"21.03.2018 11:00";"54,02";"54,02";"44,93";"44,93"
"1521626400";"21.03.2018 12:00";"47,01";"47,01";"42,4";"42,4"
"1521630000";"21.03.2018 13:00";"47,05";"47,05";"41,98";"41,98"
"1521633600";"21.03.2018 14:00";"47,01";"47,01";"41,25";"41,25"
"1521637200";"21.03.2018 15:00";"47,07";"47,07";"41,1";"41,1"
"1521640800";"21.03.2018 16:00";"47,02";"47,02";"41,25";"41,25"
"1521644400";"21.03.2018 17:00";"46,07";"46,07";"41,34";"41,34"
"1521648000";"21.03.2018 18:00";"46,08";"46,08";"42,66";"42,66"
"1521651600";"21.03.2018 19:00";"47,06";"47,06";"45,9";"45,9"
"1521655200";"21.03.2018 20:00";"43,48";"43,48";"43,48";"43,48"
"1521658800";"21.03.2018 21:00";"41,84";"41,84";"41,84";"41,84"
"1521662400";"21.03.2018 22:00";"41,26";"41,26";"41,26";"41,26"
"1521666000";"21.03.2018 23:00";"38,98";"38,98";"38,98";"38,98"
"1521669600";"22.03.2018 00:00";"36,9";"36,9";"37,06";"36,9"
"1521673200";"22.03.2018 01:00";"36,32";"36,32";"36,32";"36,32"
"1521676800";"22.03.2018 02:00";"35,59";"35,59";"35,59";"35,59"
"1521680400";"22.03.2018 03:00";"35,78";"35,78";"35,78";"35,78"
"1521684000";"22.03.2018 04:00";"36,06";"36,06";"36,06";"36,06"
"1521687600";"22.03.2018 05:00";"37,9";"37,9";"37,9";"37,9"
"1521691200";"22.03.2018 06:00";"38,59";"38,59";"38,59";"38,59"
"1521694800";"22.03.2018 07:00";"39,8";"39,8";"39,8";"39,8"
"1521698400";"22.03.2018 08:00";"45,51";"45,51";"42,45";"42,45"
"1521702000";"22.03.2018 09:00";"47,09";"47,09";"43,2";"43,2"
"1521705600";"22.03.2018 10:00";"47,09";"47,09";"42,32";"42,32"
"1521709200";"22.03.2018 11:00";"47,07";"47,07";"41,75";"41,75"
"1521712800";"22.03.2018 12:00";"46,05";"46,05";"41,25";"41,25"
"1521716400";"22.03.2018 13:00";"46,07";"46,07";"40,87";"40,87"
"1521720000";"22.03.2018 14:00";"40,62";"40,62";"40,62";"40,62"
"1521723600";"22.03.2018 15:00";"41,22";"41,22";"41,22";"41,22"
"1521727200";"22.03.2018 16:00";"42,99";"42,99";"42,33";"42,33"
"1521730800";"22.03.2018 17:00";"42,33";"42,33";"42,33";"42,33"
"1521734400";"22.03.2018 18:00";"52";"52";"43,74";"43,74"
"1521738000";"22.03.2018 19:00";"70,26";"70,26";"48,95";"48,95"
"1521741600";"22.03.2018 20:00";"52,05";"52,05";"45,13";"45,13"
"1521745200";"22.03.2018 21:00";"48,04";"48,04";"43,5";"43,5"
"1521748800";"22.03.2018 22:00";"43,27";"43,27";"43,27";"43,27"
"1521752400";"22.03.2018 23:00";"42";"42";"42";"42"
"1521756000";"23.03.2018 00:00";"41,43";"41,43";"41,43";"41,43"
"1521759600";"23.03.2018 01:00";"41,39";"41,39";"41,39";"41,39"
"1521763200";"23.03.2018 02:00";"41,12";"41,12";"41,12";"41,12"
"1521766800";"23.03.2018 03:00";"38,56";"38,56";"40,95";"38,56"
"1521770400";"23.03.2018 04:00";"40,49";"40,49";"40,49";"40,49"
"1521774000";"23.03.2018 05:00";"40,55";"40,55";"40,55";"40,55"
"1521777600";"23.03.2018 06:00";"42,78";"42,78";"42,78";"42,78"
"1521781200";"23.03.2018 07:00";"52,05";"52,05";"52,05";"52,05"
"1521784800";"23.03.2018 08:00";"65,62";"65,62";"65,62";"65,62"
"1521788400";"23.03.2018 09:00";"70,42";"70,42";"70,42";"70,42"
"1521792000";"23.03.2018 10:00";"65,72";"65,72";"65,72";"65,72"
"1521795600";"23.03.2018 11:00";"60,4";"60,4";"60,4";"60,4"
"1521799200";"23.03.2018 12:00";"56,72";"56,72";"56,72";"56,72"
"1521802800";"23.03.2018 13:00";"48,06";"48,06";"48,06";"48,06"
"1521806400";"23.03.2018 14:00";"52";"52";"44,12";"44,12"
"1521810000";"23.03.2018 15:00";"48,06";"48,06";"42,95";"42,95"
"1521813600";"23.03.2018 16:00";"48";"48";"42,49";"42,49"
"1521817200";"23.03.2018 17:00";"47,06";"47,06";"44,1";"44,1"
"1521820800";"23.03.2018 18:00";"48,01";"48,01";"44,13";"44,13"
"1521824400";"23.03.2018 19:00";"52,05";"52,05";"48,13";"48,13"
"1521828000";"23.03.2018 20:00";"52,03";"52,03";"43,67";"43,67"
"1521831600";"23.03.2018 21:00";"41,9";"41,9";"41,9";"41,9"
"1521835200";"23.03.2018 22:00";"41,19";"41,19";"41,19";"41,19"
"1521838800";"23.03.2018 23:00";"40,48";"40,48";"40,48";"40,48"
"1521842400";"24.03.2018 00:00";"39,61";"39,61";"39,61";"39,61"
"1521846000";"24.03.2018 01:00";"40,24";"40,24";"40,24";"40,24"
"1521849600";"24.03.2018 02:00";"39,05";"39,05";"39,05";"39,05"
"1521853200";"24.03.2018 03:00";"38,05";"38,05";"38,05";"38,05"
"1521856800";"24.03.2018 04:00";"37,48";"37,48";"37,48";"37,48"
"1521860400";"24.03.2018 05:00";"38,14";"38,14";"38,14";"38,14"
"1521864000";"24.03.2018 06:00";"38,35";"38,35";"38,35";"38,35"
"1521867600";"24.03.2018 07:00";"38,86";"38,86";"38,86";"38,86"
"1521871200";"24.03.2018 08:00";"40,18";"40,18";"40,18";"40,18"
"1521874800";"24.03.2018 09:00";"41,58";"41,58";"41,58";"41,58"
"1521878400";"24.03.2018 10:00";"41,5";"41,5";"41,5";"41,5"
"1521882000";"24.03.2018 11:00";"40,67";"40,67";"40,67";"40,67"
"1521885600";"24.03.2018 12:00";"40,15";"40,15";"40,15";"40,15"
"1521889200";"24.03.2018 13:00";"39,72";"39,72";"39,72";"39,72"
"1521892800";"24.03.2018 14:00";"39,23";"39,23";"39,23";"39,23"
"1521896400";"24.03.2018 15:00";"39,22";"39,22";"39,22";"39,22"
"1521900000";"24.03.2018 16:00";"39,43";"39,43";"39,43";"39,43"
"1521903600";"24.03.2018 17:00";"40,55";"40,55";"40,55";"40,55"
"1521907200";"24.03.2018 18:00";"42,42";"42,42";"42,42";"42,42"
"1521910800";"24.03.2018 19:00";"44,13";"44,13";"44,13";"44,13"
"1521914400";"24.03.2018 20:00";"43,8";"43,8";"43,8";"43,8"
"1521918000";"24.03.2018 21:00";"42,33";"42,33";"42,33";"42,33"
"1521921600";"24.03.2018 22:00";"41,94";"41,94";"41,94";"41,94"
"1521925200";"24.03.2018 23:00";"40,29";"40,29";"40,29";"40,29"
"1521928800";"25.03.2018 00:00";"38,07";"38,07";"38,07";"38,07"
"1521932400";"25.03.2018 01:00";"38,52";"38,52";"38,52";"38,52"
"1521936000";"25.03.2018 02:00";"0";"0";"0";"0"
"1521939600";"25.03.2018 04:00";"37,85";"37,85";"37,85";"37,85"
"1521943200";"25.03.2018 05:00";"37,28";"37,28";"37,28";"37,28"
"1521946800";"25.03.2018 06:00";"37,51";"37,51";"37,51";"37,51"
"1521950400";"25.03.2018 07:00";"37,99";"37,99";"37,99";"37,99"
"1521954000";"25.03.2018 08:00";"38,67";"38,67";"38,67";"38,67"
"1521957600";"25.03.2018 09:00";"39,64";"39,64";"39,64";"39,64"
"1521961200";"25.03.2018 10:00";"40,92";"40,92";"40,92";"40,92"
"1521964800";"25.03.2018 11:00";"41,02";"41,02";"41,02";"41,02"
"1521968400";"25.03.2018 12:00";"40,82";"40,82";"40,82";"40,82"
"1521972000";"25.03.2018 13:00";"40,28";"40,28";"40,28";"40,28"
"1521975600";"25.03.2018 14:00";"39,66";"39,66";"39,66";"39,66"
"1521979200";"25.03.2018 15:00";"39,11";"39,11";"39,11";"39,11"
"1521982800";"25.03.2018 16:00";"38,62";"38,62";"38,62";"38,62"
"1521986400";"25.03.2018 17:00";"38,25";"38,25";"38,25";"38,25"
"1521990000";"25.03.2018 18:00";"38,96";"38,96";"38,96";"38,96"
"1521993600";"25.03.2018 19:00";"40,92";"40,92";"40,92";"40,92"
"1521997200";"25.03.2018 20:00";"43,51";"43,51";"43,51";"43,51"
"1522000800";"25.03.2018 21:00";"43,07";"43,07";"43,07";"43,07"
"1522004400";"25.03.2018 22:00";"42";"42";"42";"42"
"1522008000";"25.03.2018 23:00";"41,11";"41,11";"41,11";"41,11"
"1522011600";"26.03.2018 00:00";"39,54";"39,54";"39,54";"39,54"
"1522015200";"26.03.2018 01:00";"40,36";"40,36";"40,36";"40,36"
"1522018800";"26.03.2018 02:00";"39,53";"39,53";"39,53";"39,53"
"1522022400";"26.03.2018 03:00";"38,92";"38,92";"38,92";"38,92"
"1522026000";"26.03.2018 04:00";"38,01";"38,01";"38,01";"38,01"
"1522029600";"26.03.2018 05:00";"39,34";"39,34";"39,34";"39,34"
"1522033200";"26.03.2018 06:00";"41,65";"41,65";"41,65";"41,65"
"1522036800";"26.03.2018 07:00";"45,89";"45,89";"45,89";"45,89"
"1522040400";"26.03.2018 08:00";"51,6";"51,6";"51,6";"51,6"
"1522044000";"26.03.2018 09:00";"63,81";"63,81";"63,81";"63,81"
"1522047600";"26.03.2018 10:00";"67,59";"67,59";"67,59";"67,59"
"1522051200";"26.03.2018 11:00";"57,93";"57,93";"57,93";"57,93"
"1522054800";"26.03.2018 12:00";"54,88";"54,88";"54,88";"54,88"
"1522058400";"26.03.2018 13:00";"52,29";"52,29";"51,97";"51,97"
"1522062000";"26.03.2018 14:00";"50,54";"50,54";"50,54";"50,54"
"1522065600";"26.03.2018 15:00";"48,05";"48,05";"47,92";"47,92"
"1522069200";"26.03.2018 16:00";"48,02";"48,02";"45,34";"45,34"
"1522072800";"26.03.2018 17:00";"46,45";"46,45";"44,03";"44,03"
"1522076400";"26.03.2018 18:00";"45,09";"45,09";"45,09";"45,09"
"1522080000";"26.03.2018 19:00";"49,55";"49,55";"49,55";"49,55"
"1522083600";"26.03.2018 20:00";"53,48";"53,48";"53,48";"53,48"
"1522087200";"26.03.2018 21:00";"48,06";"48,06";"48,06";"48,06"
"1522090800";"26.03.2018 22:00";"45,34";"45,34";"45,34";"45,34"
"1522094400";"26.03.2018 23:00";"43,64";"43,64";"43,64";"43,64"
"1522098000";"27.03.2018 00:00";"42,1";"42,1";"42,1";"42,1"
"1522101600";"27.03.2018 01:00";"42,4";"42,4";"42,4";"42,4"
"1522105200";"27.03.2018 02:00";"40,15";"40,15";"40,15";"40,15"
"1522108800";"27.03.2018 03:00";"39,75";"39,75";"39,75";"39,75"
"1522112400";"27.03.2018 04:00";"39,53";"39,53";"39,53";"39,53"
"1522116000";"27.03.2018 05:00";"39,86";"39,86";"39,86";"39,86"
"1522119600";"27.03.2018 06:00";"41,83";"41,83";"41,83";"41,83"
"1522123200";"27.03.2018 07:00";"45,62";"45,62";"45,62";"45,62"
"1522126800";"27.03.2018 08:00";"54,92";"54,92";"54,92";"54,92"
"1522130400";"27.03.2018 09:00";"67,48";"67,48";"67,48";"67,48"
"1522134000";"27.03.2018 10:00";"60,69";"60,69";"60,69";"60,69"
"1522137600";"27.03.2018 11:00";"55,98";"55,98";"55,98";"55,98"
"1522141200";"27.03.2018 12:00";"52,38";"52,38";"52,38";"52,38"
"1522144800";"27.03.2018 13:00";"47,53";"47,53";"47,53";"47,53"
"1522148400";"27.03.2018 14:00";"46,05";"46,05";"44,96";"44,96"
"1522152000";"27.03.2018 15:00";"46,05";"46,05";"44,18";"44,18"
"1522155600";"27.03.2018 16:00";"43,99";"43,99";"43,99";"43,99"
"1522159200";"27.03.2018 17:00";"43,86";"43,86";"43,86";"43,86"
"1522162800";"27.03.2018 18:00";"44,41";"44,41";"44,41";"44,41"
"1522166400";"27.03.2018 19:00";"47,02";"47,02";"47,02";"47,02"
"1522170000";"27.03.2018 20:00";"51,59";"51,59";"47,27";"47,27"
"1522173600";"27.03.2018 21:00";"46,06";"46,06";"44,24";"44,24"
"1522177200";"27.03.2018 22:00";"45,52";"45,52";"42,8";"42,8"
"1522180800";"27.03.2018 23:00";"41,1";"41,1";"41,1";"41,1"
"1522184400";"28.03.2018 00:00";"39,79";"39,79";"39,79";"39,79"
"1522188000";"28.03.2018 01:00";"41,46";"41,46";"41,46";"41,46"
"1522191600";"28.03.2018 02:00";"41,47";"41,47";"41,47";"41,47"
"1522195200";"28.03.2018 03:00";"41,38";"41,38";"41,38";"41,38"
"1522198800";"28.03.2018 04:00";"41,61";"41,61";"41,61";"41,61"
"1522202400";"28.03.2018 05:00";"41,68";"41,68";"41,68";"41,68"
"1522206000";"28.03.2018 06:00";"43,48";"43,48";"43,48";"43,48"
"1522209600";"28.03.2018 07:00";"45,61";"45,61";"45,61";"45,61"
"1522213200";"28.03.2018 08:00";"53,95";"53,95";"53,95";"53,95"
"1522216800";"28.03.2018 09:00";"67,33";"67,33";"67,33";"67,33"
"1522220400";"28.03.2018 10:00";"59,84";"59,84";"59,84";"59,84"
"1522224000";"28.03.2018 11:00";"56,13";"56,13";"56,13";"56,13"
"1522227600";"28.03.2018 12:00";"55,59";"55,59";"55,59";"55,59"
"1522231200";"28.03.2018 13:00";"53,43";"53,43";"50,85";"50,85"
"1522234800";"28.03.2018 14:00";"52,81";"52,81";"47,02";"47,02"
"1522238400";"28.03.2018 15:00";"47,09";"47,09";"45,91";"45,91"
"1522242000";"28.03.2018 16:00";"47,09";"47,09";"44,26";"44,26"
"1522245600";"28.03.2018 17:00";"47,01";"47,01";"44,3";"44,3"
"1522249200";"28.03.2018 18:00";"46,88";"46,88";"44,37";"44,37"
"1522252800";"28.03.2018 19:00";"47";"47";"47";"47"
"1522256400";"28.03.2018 20:00";"47,02";"47,02";"47,02";"47,02"
"1522260000";"28.03.2018 21:00";"45,56";"45,56";"45,56";"45,56"
"1522263600";"28.03.2018 22:00";"43,35";"43,35";"43,35";"43,35"
"1522267200";"28.03.2018 23:00";"40,81";"40,81";"40,81";"40,81"
"1522270800";"29.03.2018 00:00";"39,46";"39,46";"39,46";"39,46"
"1522274400";"29.03.2018 01:00";"39,29";"39,29";"39,29";"39,29"
"1522278000";"29.03.2018 02:00";"38,98";"38,98";"38,98";"38,98"
"1522281600";"29.03.2018 03:00";"38,41";"38,41";"38,41";"38,41"
"1522285200";"29.03.2018 04:00";"38,91";"38,91";"38,91";"38,91"
"1522288800";"29.03.2018 05:00";"39,12";"39,12";"39,12";"39,12"
"1522292400";"29.03.2018 06:00";"39,58";"39,58";"39,58";"39,58"
"1522296000";"29.03.2018 07:00";"39,8";"39,8";"39,8";"39,8"
"1522299600";"29.03.2018 08:00";"43,04";"43,04";"43,04";"43,04"
"1522303200";"29.03.2018 09:00";"44,81";"44,81";"44,81";"44,81"
"1522306800";"29.03.2018 10:00";"43,99";"43,99";"43,99";"43,99"
"1522310400";"29.03.2018 11:00";"41,9";"41,9";"41,9";"41,9"
"1522314000";"29.03.2018 12:00";"40,93";"40,93";"40,93";"40,93"
"1522317600";"29.03.2018 13:00";"44,01";"44,01";"40,52";"40,52"
"1522321200";"29.03.2018 14:00";"39,92";"39,92";"39,92";"39,92"
"1522324800";"29.03.2018 15:00";"44";"44";"39,56";"39,56"
"1522328400";"29.03.2018 16:00";"39,63";"39,63";"39,63";"39,63"
"1522332000";"29.03.2018 17:00";"39,85";"39,85";"39,85";"39,85"
"1522335600";"29.03.2018 18:00";"41,34";"41,34";"41,34";"41,34"
"1522339200";"29.03.2018 19:00";"42,12";"42,12";"42,12";"42,12"
"1522342800";"29.03.2018 20:00";"43,61";"43,61";"43,61";"43,61"
"1522346400";"29.03.2018 21:00";"42,63";"42,63";"42,63";"42,63"
"1522350000";"29.03.2018 22:00";"42,48";"42,48";"42,48";"42,48"
"1522353600";"29.03.2018 23:00";"42,09";"42,09";"42,08";"42,09"
"1522357200";"30.03.2018 00:00";"40,87";"40,87";"40,87";"40,87"
"1522360800";"30.03.2018 01:00";"39,92";"39,92";"39,92";"39,92"
"1522364400";"30.03.2018 02:00";"39,49";"39,49";"39,49";"39,49"
"1522368000";"30.03.2018 03:00";"39,17";"39,17";"39,17";"39,17"
"1522371600";"30.03.2018 04:00";"39,23";"39,23";"39,23";"39,23"
"1522375200";"30.03.2018 05:00";"39,34";"39,34";"39,34";"39,34"
"1522378800";"30.03.2018 06:00";"39,88";"39,88";"39,88";"39,88"
"1522382400";"30.03.2018 07:00";"39,96";"39,96";"39,96";"39,96"
"1522386000";"30.03.2018 08:00";"41,48";"41,48";"41,48";"41,48"
"1522389600";"30.03.2018 09:00";"43,53";"43,53";"43,53";"43,53"
"1522393200";"30.03.2018 10:00";"43,17";"43,17";"43,17";"43,17"
"1522396800";"30.03.2018 11:00";"42,59";"42,59";"42,59";"42,59"
"1522400400";"30.03.2018 12:00";"41,71";"41,71";"41,71";"41,71"
"1522404000";"30.03.2018 13:00";"40,92";"40,92";"40,92";"40,92"
"1522407600";"30.03.2018 14:00";"40,33";"40,33";"40,33";"40,33"
"1522411200";"30.03.2018 15:00";"40,16";"40,16";"40,16";"40,16"
"1522414800";"30.03.2018 16:00";"40,11";"40,11";"40,11";"40,11"
"1522418400";"30.03.2018 17:00";"40,33";"40,33";"40,33";"40,33"
"1522422000";"30.03.2018 18:00";"41,04";"41,04";"41,04";"41,04"
"1522425600";"30.03.2018 19:00";"41,82";"41,82";"41,82";"41,82"
"1522429200";"30.03.2018 20:00";"42,71";"42,71";"42,71";"42,71"
"1522432800";"30.03.2018 21:00";"42,4";"42,4";"42,4";"42,4"
"1522436400";"30.03.2018 22:00";"42,23";"42,23";"42,23";"42,23"
"1522440000";"30.03.2018 23:00";"40,87";"40,87";"40,87";"40,87"
"1522443600";"31.03.2018 00:00";"39,5";"39,5";"39,5";"39,5"
"1522447200";"31.03.2018 01:00";"39,98";"39,98";"39,98";"39,98"
"1522450800";"31.03.2018 02:00";"40,07";"40,07";"40,07";"40,07"
"1522454400";"31.03.2018 03:00";"39,94";"39,94";"39,94";"39,94"
"1522458000";"31.03.2018 04:00";"40";"40";"40";"40"
"1522461600";"31.03.2018 05:00";"40,1";"40,1";"40,1";"40,1"
"1522465200";"31.03.2018 06:00";"39,92";"39,92";"39,92";"39,92"
"1522468800";"31.03.2018 07:00";"39,68";"39,68";"39,68";"39,68"
"1522472400";"31.03.2018 08:00";"39,78";"39,78";"39,78";"39,78"
"1522476000";"31.03.2018 09:00";"40,52";"40,52";"40,52";"40,52"
"1522479600";"31.03.2018 10:00";"40,74";"40,74";"40,74";"40,74"
"1522483200";"31.03.2018 11:00";"40,65";"40,65";"40,65";"40,65"
